date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-24-2021,315,308,321
01-25-2021,304,298,311
01-26-2021,322,316,329
01-27-2021,331,325,338
01-28-2021,350,341,355
01-29-2021,358,353,364
01-30-2021,321,317,328
01-31-2021,324,317,330
02-01-2021,318,313,323
02-02-2021,303,297,306
02-03-2021,274,269,283
02-04-2021,275,268,281
02-05-2021,273,264,281
02-06-2021,272,259,283
02-07-2021,268,252,283
02-08-2021,264,244,281
02-09-2021,260,236,278
02-10-2021,253,226,275
02-11-2021,246,217,270
02-12-2021,239,206,265
02-13-2021,230,196,260
02-14-2021,222,185,254
02-15-2021,215,173,248
02-16-2021,204,164,242
02-17-2021,196,155,236
02-18-2021,188,145,230
02-19-2021,183,138,226
02-20-2021,177,134,222
02-21-2021,173,129,218
02-22-2021,168,124,213
02-23-2021,163,118,210
02-24-2021,159,113,205
02-25-2021,153,106,201
02-26-2021,150,102,197
02-27-2021,146,97,193
02-28-2021,141,91,190
03-01-2021,138,87,186
03-02-2021,133,84,182
03-03-2021,129,80,178
03-04-2021,126,78,175
03-05-2021,122,74,171
03-06-2021,119,70,165
03-07-2021,115,68,164
03-08-2021,112,64,159
03-09-2021,108,59,155
03-10-2021,104,57,152
03-11-2021,100,54,148
03-12-2021,97,51,143
03-13-2021,92,49,139
03-14-2021,89,47,135
03-15-2021,86,44,131
03-16-2021,83,42,128
03-17-2021,80,39,124
03-18-2021,77,37,121
03-19-2021,73,36,116
03-20-2021,70,34,113
03-21-2021,68,32,110
03-22-2021,66,30,106
03-23-2021,63,29,104
03-24-2021,61,28,99
03-25-2021,57,25,97
03-26-2021,56,23,94
03-27-2021,52,23,90
