region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.95,36,33,43,80.54,81.61,36 [33 - 43],80.95% [80.54% - 81.61%],80,46,136,03-31-2021,projected
2,AL- DOTHAN,80.98,7,6,8,80.0,81.58,7 [6 - 8],80.98% [80.0% - 81.58%],13,0,21,03-31-2021,projected
5,AL- HUNTSVILLE,81.28,9,8,11,80.69,82.45,9 [8 - 11],81.28% [80.69% - 82.45%],24,13,46,03-31-2021,projected
6,AL- MOBILE,80.81,14,12,15,80.56,80.98,14 [12 - 15],80.81% [80.56% - 80.98%],23,16,28,03-31-2021,projected
7,AL- MONTGOMERY,82.98,25,23,29,82.39,84.46,25 [23 - 29],82.98% [82.39% - 84.46%],46,37,69,03-31-2021,projected
9,AL- TUSCALOOSA,81.8,14,13,14,81.1,82.71,14 [13 - 14],81.8% [81.1% - 82.71%],18,11,27,03-31-2021,projected
11,AZ- MESA,82.53,28,26,30,81.57,83.79,28 [26 - 30],82.53% [81.57% - 83.79%],50,31,75,03-31-2021,projected
12,AZ- PHOENIX,81.37,56,51,61,80.73,82.02,56 [51 - 61],81.37% [80.73% - 82.02%],104,55,153,03-31-2021,projected
14,AZ- SUN CITY,80.49,0,0,1,80.37,80.86,0 [0 - 1],80.49% [80.37% - 80.86%],4,3,7,03-31-2021,projected
15,AZ- TUCSON,81.82,28,25,29,81.07,82.69,28 [25 - 29],81.82% [81.07% - 82.69%],46,27,68,03-31-2021,projected
16,AR- FORT SMITH,80.23,0,0,1,80.0,80.7,0 [0 - 1],80.23% [80.0% - 80.7%],3,0,9,03-31-2021,projected
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-31-2021,projected
19,AR- LITTLE ROCK,80.61,22,20,28,80.35,81.59,22 [20 - 28],80.61% [80.35% - 81.59%],35,20,92,03-31-2021,projected
21,AR- SPRINGDALE,81.7,14,12,15,80.95,82.08,14 [12 - 15],81.7% [80.95% - 82.08%],18,10,22,03-31-2021,projected
22,AR- TEXARKANA,80.61,7,6,9,80.0,82.55,7 [6 - 9],80.61% [80.0% - 82.55%],6,0,25,03-31-2021,projected
23,CA- ORANGE CO.,80.86,29,27,34,80.55,81.37,29 [27 - 34],80.86% [80.55% - 81.37%],66,42,105,03-31-2021,projected
25,CA- BAKERSFIELD,80.77,11,10,13,80.41,81.0,11 [10 - 13],80.77% [80.41% - 81.0%],28,15,36,03-31-2021,projected
31,CA- CHICO,83.12,8,7,10,81.56,84.84,8 [7 - 10],83.12% [81.56% - 84.84%],20,10,31,03-31-2021,projected
