date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,5,4,5
11-02-2020,5,5,5
11-03-2020,5,4,5
11-04-2020,8,7,8
11-05-2020,6,6,6
11-06-2020,7,6,7
11-07-2020,7,7,7
11-08-2020,7,7,7
11-09-2020,7,7,7
11-10-2020,9,8,9
11-11-2020,8,7,8
11-12-2020,10,10,10
11-13-2020,10,10,11
11-14-2020,11,11,12
11-15-2020,13,12,13
11-16-2020,13,13,14
11-17-2020,13,13,15
11-18-2020,14,13,17
11-19-2020,16,14,18
11-20-2020,17,14,19
11-21-2020,18,15,22
11-22-2020,19,17,23
11-23-2020,20,17,26
11-24-2020,21,17,27
11-25-2020,23,18,30
11-26-2020,25,19,33
11-27-2020,25,17,35
11-28-2020,27,18,38
11-29-2020,28,19,41
11-30-2020,29,20,45
12-01-2020,29,20,46
12-02-2020,31,21,51
12-03-2020,32,21,50
12-04-2020,34,22,53
12-05-2020,34,22,56
12-06-2020,35,23,59
12-07-2020,37,24,62
12-08-2020,38,24,66
12-09-2020,40,25,69
12-10-2020,41,26,72
12-11-2020,43,26,76
12-12-2020,45,26,80
12-13-2020,47,27,84
12-14-2020,48,28,88
12-15-2020,50,29,92
12-16-2020,52,30,96
12-17-2020,53,31,99
12-18-2020,54,31,103
12-19-2020,57,32,106
12-20-2020,58,32,111
12-21-2020,60,33,115
12-22-2020,62,34,118
12-23-2020,64,35,122
12-24-2020,66,35,125
12-25-2020,68,36,128
12-26-2020,69,37,131
12-27-2020,71,38,134
12-28-2020,73,39,135
12-29-2020,75,40,137
12-30-2020,77,40,139
12-31-2020,78,40,140
01-01-2021,80,41,141
01-02-2021,81,42,141
