date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,25,24,25
12-21-2020,25,24,26
12-22-2020,21,21,22
12-23-2020,21,20,21
12-24-2020,23,23,24
12-25-2020,24,24,25
12-26-2020,23,22,24
12-27-2020,22,22,23
12-28-2020,23,23,24
12-29-2020,24,23,24
12-30-2020,25,24,25
12-31-2020,25,24,25
01-01-2021,24,24,26
01-02-2021,24,24,26
01-03-2021,25,23,26
01-04-2021,25,23,26
01-05-2021,25,23,26
01-06-2021,25,22,26
01-07-2021,24,22,27
01-08-2021,24,22,27
01-09-2021,24,19,27
01-10-2021,23,19,28
01-11-2021,23,18,28
01-12-2021,22,18,28
01-13-2021,22,16,28
01-14-2021,21,16,29
01-15-2021,21,16,28
01-16-2021,21,15,28
01-17-2021,20,15,25
01-18-2021,20,15,25
01-19-2021,19,14,25
01-20-2021,19,14,25
01-21-2021,18,13,25
01-22-2021,18,13,25
01-23-2021,18,12,24
01-24-2021,18,12,24
01-25-2021,17,12,24
01-26-2021,17,12,24
01-27-2021,17,11,24
01-28-2021,17,11,23
01-29-2021,16,10,23
01-30-2021,16,10,23
01-31-2021,16,10,23
02-01-2021,16,10,23
02-02-2021,15,9,23
02-03-2021,15,9,22
02-04-2021,15,8,22
02-05-2021,14,8,22
02-06-2021,14,8,22
02-07-2021,14,8,22
02-08-2021,14,7,21
02-09-2021,13,7,21
02-10-2021,13,7,21
02-11-2021,13,7,21
02-12-2021,12,6,21
02-13-2021,12,6,20
02-14-2021,12,6,20
02-15-2021,12,6,20
02-16-2021,12,6,19
02-17-2021,11,6,19
02-18-2021,11,5,19
02-19-2021,11,5,19
02-20-2021,11,5,19
