date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,25,25,26
12-21-2020,24,24,24
12-22-2020,20,19,20
12-23-2020,20,20,21
12-24-2020,26,26,26
12-25-2020,27,27,27
12-26-2020,28,28,29
12-27-2020,28,27,28
12-28-2020,31,30,32
12-29-2020,31,31,32
12-30-2020,32,31,32
12-31-2020,32,31,33
01-01-2021,33,32,34
01-02-2021,34,33,35
01-03-2021,35,33,37
01-04-2021,36,34,39
01-05-2021,36,34,40
01-06-2021,38,34,42
01-07-2021,39,35,43
01-08-2021,39,35,46
01-09-2021,40,31,47
01-10-2021,40,31,50
01-11-2021,41,31,51
01-12-2021,41,31,54
01-13-2021,41,31,55
01-14-2021,42,31,58
01-15-2021,42,31,58
01-16-2021,42,31,61
01-17-2021,41,30,55
01-18-2021,41,31,57
01-19-2021,43,31,58
01-20-2021,43,31,59
01-21-2021,43,30,60
01-22-2021,43,30,62
01-23-2021,44,30,63
01-24-2021,44,30,63
01-25-2021,44,30,64
01-26-2021,43,30,65
01-27-2021,43,29,65
01-28-2021,43,28,66
01-29-2021,44,27,65
01-30-2021,44,27,66
01-31-2021,44,27,67
02-01-2021,44,27,68
02-02-2021,43,26,68
02-03-2021,43,25,68
02-04-2021,43,25,68
02-05-2021,43,24,68
02-06-2021,43,24,69
02-07-2021,42,24,69
02-08-2021,42,24,69
02-09-2021,42,23,69
02-10-2021,41,23,69
02-11-2021,41,23,69
02-12-2021,41,23,69
02-13-2021,40,22,68
02-14-2021,40,21,68
02-15-2021,39,21,67
02-16-2021,39,21,67
02-17-2021,38,20,66
02-18-2021,37,20,66
02-19-2021,37,19,66
02-20-2021,37,19,64
