date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,43,41,43
12-21-2020,46,45,47
12-22-2020,47,45,47
12-23-2020,45,43,45
12-24-2020,43,42,44
12-25-2020,40,39,42
12-26-2020,41,40,41
12-27-2020,40,40,41
12-28-2020,43,43,45
12-29-2020,45,45,46
12-30-2020,50,50,52
12-31-2020,52,51,53
01-01-2021,53,52,54
01-02-2021,53,52,57
01-03-2021,55,52,58
01-04-2021,57,52,62
01-05-2021,59,53,66
01-06-2021,62,53,69
01-07-2021,64,54,72
01-08-2021,65,55,76
01-09-2021,65,51,78
01-10-2021,67,52,82
01-11-2021,65,51,86
01-12-2021,67,52,89
01-13-2021,67,52,92
01-14-2021,70,51,98
01-15-2021,68,51,98
01-16-2021,70,51,102
01-17-2021,69,52,96
01-18-2021,69,53,99
01-19-2021,71,52,102
01-20-2021,73,52,105
01-21-2021,74,52,108
01-22-2021,76,51,111
01-23-2021,77,50,115
01-24-2021,78,51,119
01-25-2021,78,51,121
01-26-2021,79,51,123
01-27-2021,80,51,125
01-28-2021,80,51,129
01-29-2021,80,51,132
01-30-2021,81,50,136
01-31-2021,81,50,138
02-01-2021,82,49,141
02-02-2021,82,50,146
02-03-2021,83,49,148
02-04-2021,83,48,149
02-05-2021,83,48,153
02-06-2021,83,46,155
02-07-2021,84,46,158
02-08-2021,84,46,159
02-09-2021,85,45,161
02-10-2021,85,45,163
02-11-2021,85,45,165
02-12-2021,85,44,167
02-13-2021,86,43,168
02-14-2021,86,43,170
02-15-2021,84,42,172
02-16-2021,84,40,175
02-17-2021,84,39,175
02-18-2021,83,38,176
02-19-2021,83,37,176
02-20-2021,83,37,178
