date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-22-2020,12,11,12
11-23-2020,10,10,10
11-24-2020,11,11,12
11-25-2020,12,12,12
11-26-2020,12,12,12
11-27-2020,13,13,13
11-28-2020,12,12,12
11-29-2020,12,12,13
11-30-2020,14,13,14
12-01-2020,12,12,13
12-02-2020,13,12,13
12-03-2020,13,12,13
12-04-2020,12,12,13
12-05-2020,12,12,13
12-06-2020,12,11,13
12-07-2020,12,11,13
12-08-2020,12,11,13
12-09-2020,12,10,13
12-10-2020,12,10,13
12-11-2020,12,9,13
12-12-2020,12,8,13
12-13-2020,10,8,13
12-14-2020,10,8,13
12-15-2020,10,7,13
12-16-2020,10,7,14
12-17-2020,9,6,14
12-18-2020,9,5,13
12-19-2020,9,5,13
12-20-2020,9,5,12
12-21-2020,8,5,12
12-22-2020,8,5,12
12-23-2020,8,5,12
12-24-2020,8,5,12
12-25-2020,7,5,10
12-26-2020,7,3,10
12-27-2020,6,3,10
12-28-2020,5,3,10
12-29-2020,5,3,10
12-30-2020,5,3,10
12-31-2020,5,3,10
01-01-2021,5,3,10
01-02-2021,5,3,10
01-03-2021,5,3,10
01-04-2021,5,3,9
01-05-2021,5,3,9
01-06-2021,4,3,9
01-07-2021,4,2,9
01-08-2021,4,2,9
01-09-2021,4,2,9
01-10-2021,4,1,9
01-11-2021,4,1,9
01-12-2021,4,1,9
01-13-2021,3,1,9
01-14-2021,3,1,8
01-15-2021,3,1,7
01-16-2021,3,1,7
01-17-2021,3,1,7
01-18-2021,3,1,7
01-19-2021,3,1,7
01-20-2021,3,1,7
01-21-2021,3,1,6
01-22-2021,3,1,6
01-23-2021,2,1,6
