date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-06-2020,53,53,54
12-07-2020,52,51,52
12-08-2020,52,52,53
12-09-2020,50,49,50
12-10-2020,57,56,57
12-11-2020,59,58,60
12-12-2020,58,57,58
12-13-2020,58,57,58
12-14-2020,54,53,54
12-15-2020,54,53,55
12-16-2020,53,52,55
12-17-2020,54,53,56
12-18-2020,55,53,58
12-19-2020,56,52,60
12-20-2020,58,53,61
12-21-2020,58,53,63
12-22-2020,57,52,63
12-23-2020,58,51,66
12-24-2020,59,49,69
12-25-2020,57,45,69
12-26-2020,58,44,71
12-27-2020,57,42,72
12-28-2020,56,41,74
12-29-2020,55,39,75
12-30-2020,55,39,77
12-31-2020,54,36,76
01-01-2021,53,35,77
01-02-2021,50,34,72
01-03-2021,50,32,73
01-04-2021,48,32,73
01-05-2021,48,30,73
01-06-2021,48,29,73
01-07-2021,46,27,74
01-08-2021,46,27,74
01-09-2021,44,26,75
01-10-2021,43,24,74
01-11-2021,43,22,74
01-12-2021,41,22,74
01-13-2021,41,21,74
01-14-2021,39,20,74
01-15-2021,39,19,73
01-16-2021,38,17,73
01-17-2021,36,17,72
01-18-2021,35,16,72
01-19-2021,34,15,71
01-20-2021,33,14,71
01-21-2021,32,13,69
01-22-2021,32,12,69
01-23-2021,29,11,67
01-24-2021,29,10,67
01-25-2021,28,10,66
01-26-2021,26,9,64
01-27-2021,26,9,63
01-28-2021,25,8,62
01-29-2021,23,8,61
01-30-2021,23,8,59
01-31-2021,21,6,58
02-01-2021,21,6,56
02-02-2021,20,6,55
02-03-2021,19,6,54
02-04-2021,18,5,52
02-05-2021,18,5,51
02-06-2021,17,5,50
