date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,5,1,12
07-20-2020,5,2,12
07-21-2020,5,2,12
07-22-2020,5,2,12
07-23-2020,5,2,13
07-24-2020,5,2,13
07-25-2020,5,2,13
07-26-2020,5,2,14
07-27-2020,5,2,14
07-28-2020,5,2,14
07-29-2020,6,2,15
07-30-2020,6,2,15
07-31-2020,6,2,15
08-01-2020,6,2,15
08-02-2020,6,2,16
08-03-2020,6,2,16
08-04-2020,6,2,16
08-05-2020,6,2,16
08-06-2020,6,3,16
08-07-2020,7,3,17
08-08-2020,7,3,17
08-09-2020,7,3,17
08-10-2020,8,4,17
08-11-2020,8,4,17
08-12-2020,9,4,18
08-13-2020,9,4,19
08-14-2020,9,4,20
08-15-2020,9,4,20
08-16-2020,9,4,20
08-17-2020,9,4,21
08-18-2020,10,4,21
08-19-2020,10,5,21
08-20-2020,10,5,21
08-21-2020,10,5,21
08-22-2020,10,5,22
08-23-2020,10,5,22
08-24-2020,10,5,22
08-25-2020,11,5,23
08-26-2020,11,5,23
08-27-2020,11,5,23
08-28-2020,11,5,23
08-29-2020,11,6,23
08-30-2020,11,6,23
08-31-2020,11,6,24
09-01-2020,12,6,24
09-02-2020,12,6,24
09-03-2020,12,6,24
09-04-2020,13,6,24
09-05-2020,13,6,24
09-06-2020,13,6,25
09-07-2020,13,6,25
09-08-2020,13,7,25
09-09-2020,13,7,26
09-10-2020,13,7,26
09-11-2020,13,7,26
09-12-2020,13,7,26
