date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,23,11,49
07-20-2020,25,11,50
07-21-2020,27,11,52
07-22-2020,28,12,53
07-23-2020,29,13,55
07-24-2020,31,13,56
07-25-2020,31,14,57
07-26-2020,32,15,59
07-27-2020,34,16,61
07-28-2020,35,16,62
07-29-2020,36,17,62
07-30-2020,37,17,64
07-31-2020,39,18,64
08-01-2020,40,19,65
08-02-2020,40,19,65
08-03-2020,40,20,66
08-04-2020,40,20,65
08-05-2020,41,20,66
08-06-2020,40,20,65
08-07-2020,40,20,64
08-08-2020,39,19,63
08-09-2020,37,18,62
08-10-2020,37,18,60
08-11-2020,35,18,59
08-12-2020,35,17,59
08-13-2020,34,17,59
08-14-2020,34,17,58
08-15-2020,34,16,57
08-16-2020,34,16,57
08-17-2020,34,16,57
08-18-2020,34,16,58
08-19-2020,33,16,57
08-20-2020,32,15,58
08-21-2020,32,16,58
08-22-2020,32,15,58
08-23-2020,31,15,57
08-24-2020,32,15,57
08-25-2020,32,15,57
08-26-2020,32,15,57
08-27-2020,33,15,57
08-28-2020,32,15,58
08-29-2020,32,15,59
08-30-2020,32,15,59
08-31-2020,33,15,59
09-01-2020,32,15,59
09-02-2020,33,15,59
09-03-2020,33,15,59
09-04-2020,33,16,58
09-05-2020,33,16,59
09-06-2020,33,16,58
09-07-2020,33,16,58
09-08-2020,33,16,58
09-09-2020,33,16,58
09-10-2020,33,16,58
09-11-2020,33,16,58
09-12-2020,33,16,58
