date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,35,30,54
07-20-2020,35,28,53
07-21-2020,35,27,53
07-22-2020,34,25,52
07-23-2020,33,24,51
07-24-2020,33,23,50
07-25-2020,32,21,49
07-26-2020,31,21,48
07-27-2020,30,20,48
07-28-2020,30,20,47
07-29-2020,29,18,46
07-30-2020,29,17,45
07-31-2020,28,17,44
08-01-2020,27,16,43
08-02-2020,26,15,42
08-03-2020,25,14,41
08-04-2020,24,13,40
08-05-2020,24,13,39
08-06-2020,22,12,38
08-07-2020,22,11,37
08-08-2020,20,11,35
08-09-2020,19,11,35
08-10-2020,19,9,35
08-11-2020,18,9,34
08-12-2020,17,8,33
08-13-2020,16,8,33
08-14-2020,16,6,32
08-15-2020,15,6,31
08-16-2020,15,6,30
08-17-2020,14,6,30
08-18-2020,13,6,29
08-19-2020,13,5,29
08-20-2020,12,5,28
08-21-2020,12,5,26
08-22-2020,11,5,26
08-23-2020,10,5,26
08-24-2020,10,5,24
08-25-2020,10,4,24
08-26-2020,9,4,23
08-27-2020,8,4,22
08-28-2020,7,4,21
08-29-2020,7,3,20
08-30-2020,6,2,20
08-31-2020,6,2,19
09-01-2020,5,2,19
09-02-2020,5,2,19
09-03-2020,5,2,19
09-04-2020,5,2,18
09-05-2020,4,2,18
09-06-2020,4,2,17
09-07-2020,4,2,17
09-08-2020,4,2,16
09-09-2020,4,2,16
09-10-2020,4,1,16
09-11-2020,4,1,16
09-12-2020,4,1,15
