HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,85,2734,2678,2790,78.2,91.8,01-22-2020
2,AL- DOTHAN,80,57,56,58,73.6,86.4,01-22-2020
5,AL- HUNTSVILLE,84,462,452,472,77.28,90.72,01-22-2020
6,AL- MOBILE,85,811,794,828,78.2,91.8,01-22-2020
7,AL- MONTGOMERY,83,350,343,357,76.36,89.64,01-22-2020
9,AL- TUSCALOOSA,84,234,229,239,77.28,90.72,01-22-2020
11,AZ- MESA,94,1679,1645,1713,86.48,101.52,01-22-2020
12,AZ- PHOENIX,88,3913,3833,3993,80.96,95.04,01-22-2020
14,AZ- SUN CITY,86,284,279,289,79.12,92.88,01-22-2020
15,AZ- TUCSON,85,796,780,812,78.2,91.8,01-22-2020
16,AR- FORT SMITH,80,15,15,15,73.6,86.4,01-22-2020
18,AR- JONESBORO,80,21,21,21,73.6,86.4,01-22-2020
19,AR- LITTLE ROCK,82,947,928,966,75.44,88.56,01-22-2020
21,AR- SPRINGDALE,81,75,74,76,74.52,87.48,01-22-2020
22,AR- TEXARKANA,80,32,32,32,73.6,86.4,01-22-2020
23,CA- ORANGE CO.,89,4229,4143,4315,81.88,96.12,01-22-2020
25,CA- BAKERSFIELD,83,701,687,715,76.36,89.64,01-22-2020
31,CA- CHICO,85,205,201,209,78.2,91.8,01-22-2020
33,CA- CONTRA COSTA CO.,106,3261,3197,3325,97.52,114.48,01-22-2020
43,CA- FRESNO,86,782,766,798,79.12,92.88,01-22-2020
56,CA- LOS ANGELES,88,12386,12133,12639,80.96,95.04,01-22-2020
58,CA- MODESTO,96,1610,1577,1643,88.32,103.68,01-22-2020
62,CA- NAPA,95,532,522,542,87.4,102.6,01-22-2020
65,CA- ALAMEDA CO.,104,4935,4838,5032,95.68,112.32,01-22-2020
69,CA- PALM SPR/RANCHO MIR.,86,390,382,398,79.12,92.88,01-22-2020
73,CA- REDDING,86,438,430,446,79.12,92.88,01-22-2020
77,CA- SACRAMENTO,97,4951,4851,5051,89.24,104.76,01-22-2020
78,CA- SALINAS,98,867,850,884,90.16,105.84,01-22-2020
79,CA- SAN BERNARDINO,90,3687,3611,3763,82.8,97.2,01-22-2020
80,CA- SAN DIEGO,92,5336,5228,5444,84.64,99.36,01-22-2020
