HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
164,IL- JOLIET,103,1897,1859,1935,94.76,111.24,01-22-2020
166,IL- MELROSE PARK,100,3758,3683,3833,92.0,108.0,01-22-2020
170,IL- PEORIA,85,549,538,560,78.2,91.8,01-22-2020
171,IL- ROCKFORD,95,1382,1354,1410,87.4,102.6,01-22-2020
172,IL- SPRINGFIELD,83,397,388,406,76.36,89.64,01-22-2020
173,IL- URBANA,84,258,253,263,77.28,90.72,01-22-2020
175,IL- BLOOMINGTON,94,217,213,221,86.48,101.52,01-22-2020
179,IN- EVANSVILLE,81,128,126,130,74.52,87.48,01-22-2020
180,IN- FORT WAYNE,81,119,115,123,74.52,87.48,01-22-2020
181,IN- GARY,80,45,45,45,73.6,86.4,01-22-2020
183,IN- INDIANAPOLIS,80,127,125,129,73.6,86.4,01-22-2020
184,IN- LAFAYETTE,80,4,4,4,73.6,86.4,01-22-2020
185,IN- MUNCIE,80,8,8,8,73.6,86.4,01-22-2020
186,IN- MUNSTER,82,201,197,205,75.44,88.56,01-22-2020
187,IN- SOUTH BEND,80,81,80,82,73.6,86.4,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,73.6,86.4,01-22-2020
191,IA- DAVENPORT,83,397,389,405,76.36,89.64,01-22-2020
192,IA- DES MOINES,85,1012,990,1034,78.2,91.8,01-22-2020
193,IA- DUBUQUE,87,252,247,257,80.04,93.96,01-22-2020
194,IA- IOWA CITY,86,645,631,659,79.12,92.88,01-22-2020
195,IA- MASON CITY,80,27,27,27,73.6,86.4,01-22-2020
196,IA- SIOUX CITY,83,189,185,193,76.36,89.64,01-22-2020
197,IA- WATERLOO,85,185,181,189,78.2,91.8,01-22-2020
200,KS- TOPEKA,86,555,543,567,79.12,92.88,01-22-2020
201,KS- WICHITA,83,961,940,982,76.36,89.64,01-22-2020
203,KY- COVINGTON,98,1134,1110,1158,90.16,105.84,01-22-2020
204,KY- LEXINGTON,93,4150,4063,4237,85.56,100.44,01-22-2020
205,KY- LOUISVILLE,94,4019,3936,4102,86.48,101.52,01-22-2020
207,KY- OWENSBORO,88,208,204,212,80.96,95.04,01-22-2020
208,KY- PADUCAH,83,258,251,265,76.36,89.64,01-22-2020
209,LA- ALEXANDRIA,83,214,210,218,76.36,89.64,01-22-2020
210,LA- BATON ROUGE,98,2703,2649,2757,90.16,105.84,01-22-2020
212,LA- HOUMA,99,802,786,818,91.08,106.92,01-22-2020
213,LA- LAFAYETTE,86,770,754,786,79.12,92.88,01-22-2020
214,LA- LAKE CHARLES,84,212,208,216,77.28,90.72,01-22-2020
216,LA- METAIRIE,116,2325,2281,2369,106.72,125.28,01-22-2020
217,LA- MONROE,81,92,90,94,74.52,87.48,01-22-2020
218,LA- NEW ORLEANS,102,3539,3473,3605,93.84,110.16,01-22-2020
219,LA- SHREVEPORT,84,712,698,726,77.28,90.72,01-22-2020
221,ME- BANGOR,82,169,166,172,75.44,88.56,01-22-2020
222,ME- PORTLAND,89,1451,1422,1480,81.88,96.12,01-22-2020
223,MD- BALTIMORE,104,9858,9657,10059,95.68,112.32,01-22-2020
225,MD- SALISBURY,98,1021,1001,1041,90.16,105.84,01-22-2020
226,MD- TAKOMA PARK,134,4163,4079,4247,123.28,144.72,01-22-2020
227,MA- BOSTON,101,14415,14128,14702,92.92,109.08,01-22-2020
230,MA- SPRINGFIELD,98,1716,1681,1751,90.16,105.84,01-22-2020
231,MA- WORCESTER,103,2279,2234,2324,94.76,111.24,01-22-2020
232,MI- ANN ARBOR,98,3703,3629,3777,90.16,105.84,01-22-2020
233,MI- DEARBORN,94,1479,1450,1508,86.48,101.52,01-22-2020
234,MI- DETROIT,97,4933,4835,5031,89.24,104.76,01-22-2020
235,MI- FLINT,95,1182,1158,1206,87.4,102.6,01-22-2020
238,MI- KALAMAZOO,85,491,481,501,78.2,91.8,01-22-2020
239,MI- LANSING,90,911,893,929,82.8,97.2,01-22-2020
240,MI- MARQUETTE,81,21,21,21,74.52,87.48,01-22-2020
242,MI- MUSKEGON,84,142,139,145,77.28,90.72,01-22-2020
243,MI- PETOSKEY,86,102,100,104,79.12,92.88,01-22-2020
244,MI- PONTIAC,98,1290,1265,1315,90.16,105.84,01-22-2020
245,MI- ROYAL OAK,93,2164,2121,2207,85.56,100.44,01-22-2020
246,MI- SAGINAW,84,553,542,564,77.28,90.72,01-22-2020
248,MI- ST JOSEPH,87,136,134,138,80.04,93.96,01-22-2020
249,MI- TRAVERSE CITY,83,75,73,77,76.36,89.64,01-22-2020
250,MN- DULUTH,81,68,67,69,74.52,87.48,01-22-2020
251,MN- MINNEAPOLIS,87,3552,3480,3624,80.04,93.96,01-22-2020
253,MN- ROCHESTER,83,517,507,527,76.36,89.64,01-22-2020
254,MN- ST CLOUD,85,225,221,229,78.2,91.8,01-22-2020
256,MN- ST PAUL,89,1302,1276,1328,81.88,96.12,01-22-2020
257,MS- GULFPORT,105,1171,1148,1194,96.6,113.4,01-22-2020
258,MS- HATTIESBURG,99,1327,1299,1355,91.08,106.92,01-22-2020
259,MS- JACKSON,95,3936,3855,4017,87.4,102.6,01-22-2020
261,MS- OXFORD,90,384,376,392,82.8,97.2,01-22-2020
262,MS- TUPELO,90,982,961,1003,82.8,97.2,01-22-2020
263,MO- CAPE GIRARDEAU,80,33,33,33,73.6,86.4,01-22-2020
264,MO- COLUMBIA,83,330,323,337,76.36,89.64,01-22-2020
267,MO- JOPLIN,81,69,67,71,74.52,87.48,01-22-2020
268,MO- KANSAS CITY,89,4528,4434,4622,81.88,96.12,01-22-2020
270,MO- SPRINGFIELD,84,437,427,447,77.28,90.72,01-22-2020
273,MO- ST LOUIS,83,2670,2615,2725,76.36,89.64,01-22-2020
274,MT- BILLINGS,84,611,599,623,77.28,90.72,01-22-2020
275,MT- GREAT FALLS,81,64,63,65,74.52,87.48,01-22-2020
276,MT- MISSOULA,85,335,328,342,78.2,91.8,01-22-2020
277,NE- LINCOLN,93,1400,1372,1428,85.56,100.44,01-22-2020
278,NE- OMAHA,96,5552,5446,5658,88.32,103.68,01-22-2020
279,NV- LAS VEGAS,102,5495,5385,5605,93.84,110.16,01-22-2020
280,NV- RENO,92,1420,1392,1448,84.64,99.36,01-22-2020
281,NH- LEBANON,89,570,559,581,81.88,96.12,01-22-2020
282,NH- MANCHESTER,89,1097,1075,1119,81.88,96.12,01-22-2020
283,NJ- CAMDEN,102,10690,10479,10901,93.84,110.16,01-22-2020
284,NJ- HACKENSACK,116,8745,8582,8908,106.72,125.28,01-22-2020
285,NJ- MORRISTOWN,130,6104,5988,6220,119.6,140.4,01-22-2020
288,NJ- NEW BRUNSWICK,113,5820,5709,5931,103.96,122.04,01-22-2020
289,NJ- NEWARK,109,9149,8976,9322,100.28,117.72,01-22-2020
291,NJ- PATERSON,111,2354,2310,2398,102.12,119.88,01-22-2020
293,NM- ALBUQUERQUE,91,2142,2098,2186,83.72,98.28,01-22-2020
295,NY- ALBANY,129,15198,14903,15493,118.68,139.32,01-22-2020
296,NY- BINGHAMTON,104,1313,1287,1339,95.68,112.32,01-22-2020
297,NY- BRONX,149,16263,15964,16562,137.08,160.92,01-22-2020
299,NY- BUFFALO,97,3767,3690,3844,89.24,104.76,01-22-2020
300,NY- ELMIRA,95,993,973,1013,87.4,102.6,01-22-2020
301,NY- EAST LONG ISLAND,157,55312,54291,56333,144.44,169.56,01-22-2020
304,NY- ROCHESTER,104,4327,4239,4415,95.68,112.32,01-22-2020
307,NY- SYRACUSE,96,2752,2695,2809,88.32,103.68,01-22-2020
308,NY- WHITE PLAINS,143,12159,11935,12383,131.56,154.44,01-22-2020
309,NC- ASHEVILLE,82,268,262,274,75.44,88.56,01-22-2020
311,NC- CHARLOTTE,89,3266,3199,3333,81.88,96.12,01-22-2020
312,NC- DURHAM,85,1506,1474,1538,78.2,91.8,01-22-2020
313,NC- GREENSBORO,86,643,630,656,79.12,92.88,01-22-2020
314,NC- GREENVILLE,83,443,434,452,76.36,89.64,01-22-2020
315,NC- HICKORY,85,235,231,239,78.2,91.8,01-22-2020
318,NC- RALEIGH,90,2689,2635,2743,82.8,97.2,01-22-2020
319,NC- WILMINGTON,85,370,363,377,78.2,91.8,01-22-2020
320,NC- WINSTON-SALEM,84,1018,998,1038,77.28,90.72,01-22-2020
321,ND- BISMARCK,85,282,277,287,78.2,91.8,01-22-2020
322,ND- FARGO MOORHEAD -MN,81,126,124,128,74.52,87.48,01-22-2020
323,ND- GRAND FORKS,80,24,24,24,73.6,86.4,01-22-2020
324,ND- MINOT,82,101,99,103,75.44,88.56,01-22-2020
325,OH- AKRON,98,2687,2633,2741,90.16,105.84,01-22-2020
326,OH- CANTON,96,2049,2008,2090,88.32,103.68,01-22-2020
327,OH- CINCINNATI,92,3284,3215,3353,84.64,99.36,01-22-2020
328,OH- CLEVELAND,96,8553,8379,8727,88.32,103.68,01-22-2020
329,OH- COLUMBUS,280,125370,123221,127519,257.6,302.4,01-22-2020
330,OH- DAYTON,89,1678,1641,1715,81.88,96.12,01-22-2020
331,OH- ELYRIA,105,1085,1063,1107,96.6,113.4,01-22-2020
332,OH- KETTERING,91,770,755,785,83.72,98.28,01-22-2020
334,OH- TOLEDO,90,2649,2595,2703,82.8,97.2,01-22-2020
335,OH- YOUNGSTOWN,90,1657,1624,1690,82.8,97.2,01-22-2020
336,OK- LAWTON,86,216,211,221,79.12,92.88,01-22-2020
339,OK- OKLAHOMA CITY,93,5071,4965,5177,85.56,100.44,01-22-2020
340,OK- TULSA,88,2430,2379,2481,80.96,95.04,01-22-2020
341,OR- BEND,90,270,265,275,82.8,97.2,01-22-2020
342,OR- EUGENE,90,710,696,724,82.8,97.2,01-22-2020
343,OR- MEDFORD,85,323,317,329,78.2,91.8,01-22-2020
344,OR- PORTLAND,92,3915,3835,3995,84.64,99.36,01-22-2020
345,OR- SALEM,97,453,444,462,89.24,104.76,01-22-2020
346,PA- ALLENTOWN,106,5049,4948,5150,97.52,114.48,01-22-2020
347,PA- ALTOONA,84,175,171,179,77.28,90.72,01-22-2020
350,PA- DANVILLE,86,507,496,518,79.12,92.88,01-22-2020
351,PA- ERIE,84,578,566,590,77.28,90.72,01-22-2020
352,PA- HARRISBURG,91,1541,1509,1573,83.72,98.28,01-22-2020
354,PA- JOHNSTOWN,82,122,120,124,75.44,88.56,01-22-2020
355,PA- LANCASTER,98,1297,1271,1323,90.16,105.84,01-22-2020
356,PA- PHILADELPHIA,99,14368,14078,14658,91.08,106.92,01-22-2020
357,PA- PITTSBURGH,280,163408,160607,166209,257.6,302.4,01-22-2020
358,PA- READING,97,1454,1425,1483,89.24,104.76,01-22-2020
359,PA- SAYRE,93,371,364,378,85.56,100.44,01-22-2020
360,PA- SCRANTON,99,1018,998,1038,91.08,106.92,01-22-2020
362,PA- WILKES-BARRE,94,566,555,577,86.48,101.52,01-22-2020
363,PA- YORK,95,745,730,760,87.4,102.6,01-22-2020
365,SC- CHARLESTON,88,1410,1381,1439,80.96,95.04,01-22-2020
366,SC- COLUMBIA,92,2729,2674,2784,84.64,99.36,01-22-2020
367,SC- FLORENCE,86,492,482,502,79.12,92.88,01-22-2020
368,SC- GREENVILLE,88,1147,1123,1171,80.96,95.04,01-22-2020
369,SC- SPARTANBURG,86,415,407,423,79.12,92.88,01-22-2020
371,SD- SIOUX FALLS,84,684,669,699,77.28,90.72,01-22-2020
373,TN- CHATTANOOGA,84,522,511,533,77.28,90.72,01-22-2020
374,TN- JACKSON,81,114,111,117,74.52,87.48,01-22-2020
375,TN- JOHNSON CITY,81,91,89,93,74.52,87.48,01-22-2020
376,TN- KINGSPORT,80,63,62,64,73.6,86.4,01-22-2020
377,TN- KNOXVILLE,82,587,575,599,75.44,88.56,01-22-2020
379,TN- MEMPHIS,87,2721,2665,2777,80.04,93.96,01-22-2020
380,TN- NASHVILLE,91,5504,5391,5617,83.72,98.28,01-22-2020
382,TX- ABILENE,80,69,68,70,73.6,86.4,01-22-2020
383,TX- AMARILLO,80,87,86,88,73.6,86.4,01-22-2020
385,TX- AUSTIN,93,2793,2736,2850,85.56,100.44,01-22-2020
386,TX- BEAUMONT,83,288,282,294,76.36,89.64,01-22-2020
388,TX- BRYAN,89,316,310,322,81.88,96.12,01-22-2020
390,TX- CORPUS CHRISTI,81,201,197,205,74.52,87.48,01-22-2020
391,TX- DALLAS,90,7293,7144,7442,82.8,97.2,01-22-2020
393,TX- EL PASO,83,570,558,582,76.36,89.64,01-22-2020
394,TX- FORT WORTH,90,3027,2965,3089,82.8,97.2,01-22-2020
396,TX- HARLINGEN,82,215,211,219,75.44,88.56,01-22-2020
397,TX- HOUSTON,88,7999,7834,8164,80.96,95.04,01-22-2020
399,TX- LONGVIEW,83,146,143,149,76.36,89.64,01-22-2020
400,TX- LUBBOCK,81,258,253,263,74.52,87.48,01-22-2020
402,TX- MCALLEN,82,240,235,245,75.44,88.56,01-22-2020
406,TX- ODESSA,81,112,110,114,74.52,87.48,01-22-2020
411,TX- SAN ANGELO,80,41,41,41,73.6,86.4,01-22-2020
412,TX- SAN ANTONIO,94,6233,6108,6358,86.48,101.52,01-22-2020
413,TX- TEMPLE,89,503,493,513,81.88,96.12,01-22-2020
416,TX- TYLER,84,456,448,464,77.28,90.72,01-22-2020
417,TX- VICTORIA,82,70,69,71,75.44,88.56,01-22-2020
418,TX- WACO,92,418,409,427,84.64,99.36,01-22-2020
420,TX- WICHITA FALLS,82,101,99,103,75.44,88.56,01-22-2020
421,UT- OGDEN,89,421,413,429,81.88,96.12,01-22-2020
422,UT- PROVO,89,487,478,496,81.88,96.12,01-22-2020
423,UT- SALT LAKE CITY,86,1590,1558,1622,79.12,92.88,01-22-2020
424,VT- BURLINGTON,95,1470,1440,1500,87.4,102.6,01-22-2020
426,VA- ARLINGTON,280,40502,39808,41196,257.6,302.4,01-22-2020
427,VA- CHARLOTTESVILLE,87,620,608,632,80.04,93.96,01-22-2020
428,VA- LYNCHBURG,83,99,97,101,76.36,89.64,01-22-2020
429,VA- NEWPORT NEWS,94,1000,980,1020,86.48,101.52,01-22-2020
430,VA- NORFOLK,90,1670,1636,1704,82.8,97.2,01-22-2020
431,VA- RICHMOND,90,2785,2727,2843,82.8,97.2,01-22-2020
432,VA- ROANOKE,280,39116,38446,39786,257.6,302.4,01-22-2020
435,VA- WINCHESTER,280,13062,12839,13285,257.6,302.4,01-22-2020
437,WA- EVERETT,157,4113,4037,4189,144.44,169.56,01-22-2020
438,WA- OLYMPIA,129,2048,2009,2087,118.68,139.32,01-22-2020
439,WA- SEATTLE,129,17130,16810,17450,118.68,139.32,01-22-2020
440,WA- SPOKANE,98,4090,4007,4173,90.16,105.84,01-22-2020
441,WA- TACOMA,144,5077,4982,5172,132.48,155.52,01-22-2020
442,WA- YAKIMA,106,905,887,923,97.52,114.48,01-22-2020
443,WV- CHARLESTON,280,33950,33368,34532,257.6,302.4,01-22-2020
444,WV- HUNTINGTON,280,19800,19404,20196,257.6,302.4,01-22-2020
445,WV- MORGANTOWN,279,24682,24259,25105,256.68,301.32,01-22-2020
446,WI- APPLETON,89,334,328,340,81.88,96.12,01-22-2020
447,WI- GREEN BAY,84,389,381,397,77.28,90.72,01-22-2020
448,WI- LA CROSSE,88,454,445,463,80.96,95.04,01-22-2020
449,WI- MADISON,96,2998,2939,3057,88.32,103.68,01-22-2020
450,WI- MARSHFIELD,83,215,210,220,76.36,89.64,01-22-2020
451,WI- MILWAUKEE,93,6672,6538,6806,85.56,100.44,01-22-2020
452,WI- NEENAH,90,372,365,379,82.8,97.2,01-22-2020
456,WI- WAUSAU,82,64,63,65,75.44,88.56,01-22-2020
457,WY- CASPER,84,180,177,183,77.28,90.72,01-22-2020
303,NY- NEW YORK,138,58415,57332,59498,126.96,149.04,01-22-2020
