region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,88.37,522,506,540,87.64,89.13,522 [506 - 540],88.37% [87.64% - 89.13%],707,645,771,02-09-2021,projected
2,AL- DOTHAN,88.43,80,76,84,87.61,88.73,80 [76 - 84],88.43% [87.61% - 88.73%],112,101,116,02-09-2021,projected
5,AL- HUNTSVILLE,91.33,152,147,160,90.32,92.13,152 [147 - 160],91.33% [90.32% - 92.13%],213,194,228,02-09-2021,projected
6,AL- MOBILE,88.61,183,177,189,87.81,89.35,183 [177 - 189],88.61% [87.81% - 89.35%],246,223,267,02-09-2021,projected
7,AL- MONTGOMERY,91.13,132,128,135,90.28,92.03,132 [128 - 135],91.13% [90.28% - 92.03%],172,159,186,02-09-2021,projected
9,AL- TUSCALOOSA,90.02,74,71,77,89.32,91.52,74 [71 - 77],90.02% [89.32% - 91.52%],100,93,115,02-09-2021,projected
11,AZ- MESA,97.73,242,234,251,95.56,99.9,242 [234 - 251],97.73% [95.56% - 99.9%],351,308,394,02-09-2021,projected
12,AZ- PHOENIX,90.9,559,541,579,89.64,92.13,559 [541 - 579],90.9% [89.64% - 92.13%],826,730,919,02-09-2021,projected
14,AZ- SUN CITY,87.41,41,39,43,86.54,88.27,41 [39 - 43],87.41% [86.54% - 88.27%],60,53,67,02-09-2021,projected
15,AZ- TUCSON,89.87,161,155,167,88.84,90.86,161 [155 - 167],89.87% [88.84% - 90.86%],249,223,274,02-09-2021,projected
16,AR- FORT SMITH,87.88,75,72,80,86.79,88.82,75 [72 - 80],87.88% [86.79% - 88.82%],101,87,113,02-09-2021,projected
18,AR- JONESBORO,85.53,40,38,42,85.2,86.64,40 [38 - 42],85.53% [85.2% - 86.64%],50,47,60,02-09-2021,projected
19,AR- LITTLE ROCK,88.71,388,375,405,87.64,89.77,388 [375 - 405],88.71% [87.64% - 89.77%],503,441,564,02-09-2021,projected
21,AR- SPRINGDALE,92.02,96,92,100,90.88,93.43,96 [92 - 100],92.02% [90.88% - 93.43%],127,115,142,02-09-2021,projected
22,AR- TEXARKANA,88.57,70,68,74,87.24,90.1,70 [68 - 74],88.57% [87.24% - 90.1%],84,71,99,02-09-2021,projected
23,CA- ORANGE CO.,84.56,206,200,213,84.14,85.02,206 [200 - 213],84.56% [84.14% - 85.02%],349,317,384,02-09-2021,projected
25,CA- BAKERSFIELD,85.75,137,133,141,85.23,86.28,137 [133 - 141],85.75% [85.23% - 86.28%],208,189,227,02-09-2021,projected
31,CA- CHICO,84.22,17,16,18,83.91,84.69,17 [16 - 18],84.22% [83.91% - 84.69%],27,25,30,02-09-2021,projected
33,CA- CONTRA COSTA CO.,85.14,68,66,71,84.69,85.69,68 [66 - 71],85.14% [84.69% - 85.69%],103,94,114,02-09-2021,projected
43,CA- FRESNO,88.28,132,128,136,87.58,89.11,132 [128 - 136],88.28% [87.58% - 89.11%],189,173,208,02-09-2021,projected
