date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
02-20-2021,89.31,,,,,,,,1666,,,actual
02-27-2021,87.48,,,,,,,,1339,,,actual
03-06-2021,86.44,,,,,,,,1152,,,actual
03-13-2021,82.12,570,552,587,82.01,82.25,570 [552 - 587],82.12% [82.01% - 82.25%],379,360,403,projected
03-20-2021,81.67,441,425,467,81.39,82.01,441 [425 - 467],81.67% [81.39% - 82.01%],299,249,359,projected
03-27-2021,81.29,369,352,394,81.01,81.77,369 [352 - 394],81.29% [81.01% - 81.77%],231,181,317,projected
04-03-2021,81.08,301,278,332,80.73,81.6,301 [278 - 332],81.08% [80.73% - 81.6%],194,131,287,projected
04-10-2021,80.88,231,208,264,80.45,81.51,231 [208 - 264],80.88% [80.45% - 81.51%],157,80,270,projected
04-17-2021,80.64,162,144,196,80.27,81.33,162 [144 - 196],80.64% [80.27% - 81.33%],115,48,238,projected
04-24-2021,80.47,116,102,142,80.17,81.01,116 [102 - 142],80.47% [80.17% - 81.01%],85,31,180,projected
