region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.17,83,78,202,81.04,83.45,83 [78 - 202],81.17% [81.04% - 83.45%],99,88,291,04-14-2021,projected
2,AL- DOTHAN,80.0,0,0,6,80.0,80.75,0 [0 - 6],80.0% [80.0% - 80.75%],0,0,10,04-14-2021,projected
5,AL- HUNTSVILLE,81.7,28,27,41,81.17,83.4,28 [27 - 41],81.7% [81.17% - 83.4%],32,22,64,04-14-2021,projected
6,AL- MOBILE,80.67,14,14,22,80.6,81.47,14 [14 - 22],80.67% [80.6% - 81.47%],19,17,42,04-14-2021,projected
7,AL- MONTGOMERY,81.75,21,20,37,81.23,84.33,21 [20 - 37],81.75% [81.23% - 84.33%],27,19,67,04-14-2021,projected
9,AL- TUSCALOOSA,81.4,7,7,13,81.2,83.11,7 [7 - 13],81.4% [81.2% - 83.11%],14,12,31,04-14-2021,projected
11,AZ- MESA,88.43,149,143,159,86.57,91.62,149 [143 - 159],88.43% [86.57% - 91.62%],167,130,230,04-14-2021,projected
12,AZ- PHOENIX,86.19,418,401,448,84.75,88.71,418 [401 - 448],86.19% [84.75% - 88.71%],469,360,660,04-14-2021,projected
14,AZ- SUN CITY,83.21,23,22,25,82.47,84.32,23 [22 - 25],83.21% [82.47% - 84.32%],26,20,35,04-14-2021,projected
15,AZ- TUCSON,86.18,139,133,149,84.6,88.91,139 [133 - 149],86.18% [84.6% - 88.91%],156,116,225,04-14-2021,projected
16,AR- FORT SMITH,80.0,0,0,5,80.0,80.86,0 [0 - 5],80.0% [80.0% - 80.86%],0,0,11,04-14-2021,projected
18,AR- JONESBORO,81.55,14,14,16,81.55,81.55,14 [14 - 16],81.55% [81.55% - 81.55%],14,14,14,04-14-2021,projected
19,AR- LITTLE ROCK,80.94,49,46,63,80.59,81.59,49 [46 - 63],80.94% [80.59% - 81.59%],54,34,92,04-14-2021,projected
21,AR- SPRINGDALE,84.07,35,34,39,84.07,84.16,35 [34 - 39],84.07% [84.07% - 84.16%],43,43,44,04-14-2021,projected
22,AR- TEXARKANA,80.82,7,6,8,80.1,80.82,7 [6 - 8],80.82% [80.1% - 80.82%],8,1,8,04-14-2021,projected
23,CA- ORANGE CO.,82.2,148,142,161,81.65,83.19,148 [142 - 161],82.2% [81.65% - 83.19%],168,126,244,04-14-2021,projected
25,CA- BAKERSFIELD,81.55,49,47,51,81.24,81.8,49 [47 - 51],81.55% [81.24% - 81.8%],56,45,65,04-14-2021,projected
31,CA- CHICO,83.91,21,20,23,82.97,84.84,21 [20 - 23],83.91% [82.97% - 84.84%],25,19,31,04-14-2021,projected
33,CA- CONTRA COSTA CO.,83.64,67,63,71,83.1,84.39,67 [63 - 71],83.64% [83.1% - 84.39%],73,62,88,04-14-2021,projected
43,CA- FRESNO,82.76,46,43,52,82.32,83.77,46 [43 - 52],82.76% [82.32% - 83.77%],63,53,86,04-14-2021,projected
56,CA- LOS ANGELES,81.46,307,292,329,81.12,81.8,307 [292 - 329],81.46% [81.12% - 81.8%],362,278,446,04-14-2021,projected
58,CA- MODESTO,85.99,79,76,85,84.94,87.45,79 [76 - 85],85.99% [84.94% - 87.45%],103,85,128,04-14-2021,projected
62,CA- NAPA,82.58,14,14,18,82.58,84.47,14 [14 - 18],82.58% [82.58% - 84.47%],15,15,26,04-14-2021,projected
65,CA- ALAMEDA CO.,83.37,98,95,103,82.72,84.32,98 [95 - 103],83.37% [82.72% - 84.32%],114,92,146,04-14-2021,projected
69,CA- PALM SPR/RANCHO MIR.,82.09,21,20,23,81.71,82.66,21 [20 - 23],82.09% [81.71% - 82.66%],22,18,28,04-14-2021,projected
73,CA- REDDING,81.39,7,7,18,81.11,83.97,7 [7 - 18],81.39% [81.11% - 83.97%],15,12,43,04-14-2021,projected
77,CA- SACRAMENTO,86.23,259,249,299,85.41,88.21,259 [249 - 299],86.23% [85.41% - 88.21%],298,259,393,04-14-2021,projected
78,CA- SALINAS,81.01,7,7,8,81.01,82.14,7 [7 - 8],81.01% [81.01% - 82.14%],8,8,17,04-14-2021,projected
79,CA- SAN BERNARDINO,83.34,168,158,182,82.56,84.17,168 [158 - 182],83.34% [82.56% - 84.17%],193,148,241,04-14-2021,projected
80,CA- SAN DIEGO,83.33,197,188,207,82.74,84.01,197 [188 - 207],83.33% [82.74% - 84.01%],234,193,282,04-14-2021,projected
81,CA- SAN FRANCISCO,81.46,66,64,71,81.24,82.05,66 [64 - 71],81.46% [81.24% - 82.05%],74,63,104,04-14-2021,projected
82,CA- SAN JOSE,85.45,145,139,152,84.4,86.94,145 [139 - 152],85.45% [84.4% - 86.94%],165,133,210,04-14-2021,projected
83,CA- SAN LUIS OBISPO,83.51,14,14,15,83.51,85.26,14 [14 - 15],83.51% [83.51% - 85.26%],16,16,24,04-14-2021,projected
85,CA- SAN MATEO CO.,81.71,42,40,46,81.3,82.37,42 [40 - 46],81.71% [81.3% - 82.37%],46,35,64,04-14-2021,projected
86,CA- SANTA BARBARA,84.76,43,40,46,83.73,86.42,43 [40 - 46],84.76% [83.73% - 86.42%],46,36,62,04-14-2021,projected
87,CA- SANTA CRUZ,81.67,0,0,1,80.28,82.79,0 [0 - 1],81.67% [80.28% - 82.79%],6,1,10,04-14-2021,projected
89,CA- SANTA ROSA,80.91,14,13,15,80.91,80.91,14 [13 - 15],80.91% [80.91% - 80.91%],17,17,17,04-14-2021,projected
91,CA- STOCKTON,85.17,42,40,51,84.14,87.9,42 [40 - 51],85.17% [84.14% - 87.9%],55,44,84,04-14-2021,projected
96,CA- VENTURA,81.27,14,14,16,81.21,81.78,14 [14 - 16],81.27% [81.21% - 81.78%],20,19,28,04-14-2021,projected
101,CO- BOULDER,92.21,50,48,53,89.47,95.79,50 [48 - 53],92.21% [89.47% - 95.79%],58,45,75,04-14-2021,projected
102,CO- COLORADO SPRINGS,93.91,127,123,137,91.59,99.42,127 [123 - 137],93.91% [91.59% - 99.42%],144,120,201,04-14-2021,projected
103,CO- DENVER,90.01,421,406,449,88.12,93.71,421 [406 - 449],90.01% [88.12% - 93.71%],478,388,655,04-14-2021,projected
104,CO- FORT COLLINS,93.3,74,70,79,90.33,97.68,74 [70 - 79],93.3% [90.33% - 97.68%],85,66,113,04-14-2021,projected
105,CO- GRAND JUNCTION,83.03,21,20,24,82.02,84.67,21 [20 - 24],83.03% [82.02% - 84.67%],24,16,37,04-14-2021,projected
106,CO- GREELEY,88.37,57,55,61,86.95,90.81,57 [55 - 61],88.37% [86.95% - 90.81%],65,54,84,04-14-2021,projected
107,CO- PUEBLO,83.63,28,27,34,82.88,87.14,28 [27 - 34],83.63% [82.88% - 87.14%],29,23,57,04-14-2021,projected
109,CT- BRIDGEPORT,89.5,140,135,147,87.55,91.56,140 [135 - 147],89.5% [87.55% - 91.56%],161,128,196,04-14-2021,projected
110,CT- HARTFORD,87.13,202,192,211,86.33,88.02,202 [192 - 211],87.13% [86.33% - 88.02%],232,206,261,04-14-2021,projected
111,CT- NEW HAVEN,88.67,285,274,297,87.61,89.79,285 [274 - 297],88.67% [87.61% - 89.79%],334,293,377,04-14-2021,projected
112,DE- WILMINGTON,89.34,152,146,158,87.47,91.17,152 [146 - 158],89.34% [87.47% - 91.17%],174,139,208,04-14-2021,projected
113,DC- WASHINGTON,89.75,471,455,488,87.92,91.81,471 [455 - 488],89.75% [87.92% - 91.81%],535,435,648,04-14-2021,projected
115,FL- BRADENTON,91.28,69,67,72,89.17,93.26,69 [67 - 72],91.28% [89.17% - 93.26%],80,65,94,04-14-2021,projected
