region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,94.07,816,756,946,87.74,108.1,816 [756 - 946],94.07% [87.74% - 108.1%],1188,654,2373,01-26-2021,projected
2,AL- DOTHAN,97.55,163,149,187,87.83,113.66,163 [149 - 187],97.55% [87.83% - 113.66%],233,104,447,01-26-2021,projected
5,AL- HUNTSVILLE,87.98,88,81,102,84.63,93.4,88 [81 - 102],87.98% [84.63% - 93.4%],150,87,252,01-26-2021,projected
6,AL- MOBILE,104.47,494,459,568,92.88,128.09,494 [459 - 568],104.47% [92.88% - 128.09%],699,368,1374,01-26-2021,projected
7,AL- MONTGOMERY,139.9,652,610,722,113.64,181.88,652 [610 - 722],139.9% [113.64% - 181.88%],926,520,1575,01-26-2021,projected
9,AL- TUSCALOOSA,98.14,126,117,153,89.52,120.88,126 [117 - 153],98.14% [89.52% - 120.88%],181,95,408,01-26-2021,projected
11,AZ- MESA,108.08,359,328,430,93.18,142.32,359 [328 - 430],108.08% [93.18% - 142.32%],556,261,1234,01-26-2021,projected
12,AZ- PHOENIX,93.98,641,587,762,86.64,109.08,641 [587 - 762],93.98% [86.64% - 109.08%],1059,503,2203,01-26-2021,projected
14,AZ- SUN CITY,85.06,21,19,25,82.22,89.38,21 [19 - 25],85.06% [82.22% - 89.38%],41,18,76,01-26-2021,projected
15,AZ- TUCSON,128.97,863,783,1060,100.05,200.84,863 [783 - 1060],128.97% [100.05% - 200.84%],1236,506,3050,01-26-2021,projected
16,AR- FORT SMITH,92.96,116,107,129,86.48,101.31,116 [107 - 129],92.96% [86.48% - 101.31%],166,83,273,01-26-2021,projected
18,AR- JONESBORO,85.86,35,32,40,82.65,91.17,35 [32 - 40],85.86% [82.65% - 91.17%],53,24,101,01-26-2021,projected
19,AR- LITTLE ROCK,90.19,406,375,457,85.47,97.84,406 [375 - 457],90.19% [85.47% - 97.84%],588,316,1030,01-26-2021,projected
21,AR- SPRINGDALE,113.4,245,228,282,99.68,142.72,245 [228 - 282],113.4% [99.68% - 142.72%],353,208,663,01-26-2021,projected
22,AR- TEXARKANA,96.73,117,108,130,88.57,108.88,117 [108 - 130],96.73% [88.57% - 108.88%],164,84,283,01-26-2021,projected
23,CA- ORANGE CO.,91.93,558,522,619,87.02,99.45,558 [522 - 619],91.93% [87.02% - 99.45%],913,537,1488,01-26-2021,projected
25,CA- BAKERSFIELD,90.15,228,213,246,86.06,95.62,228 [213 - 246],90.15% [86.06% - 95.62%],367,219,565,01-26-2021,projected
31,CA- CHICO,86.25,28,27,31,83.91,91.09,28 [27 - 31],86.25% [83.91% - 91.09%],40,25,71,01-26-2021,projected
33,CA- CONTRA COSTA CO.,86.59,82,75,91,83.44,90.98,82 [75 - 91],86.59% [83.44% - 90.98%],132,69,220,01-26-2021,projected
43,CA- FRESNO,91.61,158,146,173,86.44,97.78,158 [146 - 173],91.61% [86.44% - 97.78%],265,147,406,01-26-2021,projected
56,CA- LOS ANGELES,97.89,2680,2487,2879,89.73,106.34,2680 [2487 - 2879],97.89% [89.73% - 106.34%],4437,2414,6532,01-26-2021,projected
58,CA- MODESTO,86.63,62,57,70,83.37,90.88,62 [57 - 70],86.63% [83.37% - 90.88%],114,58,187,01-26-2021,projected
62,CA- NAPA,89.62,38,34,47,85.15,100.96,38 [34 - 47],89.62% [85.15% - 100.96%],56,30,122,01-26-2021,projected
65,CA- ALAMEDA CO.,82.6,51,46,59,81.01,84.91,51 [46 - 59],82.6% [81.01% - 84.91%],88,34,166,01-26-2021,projected
