date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
04-04-2021,45,42,46
04-05-2021,45,42,46
04-06-2021,45,42,47
04-07-2021,45,42,47
04-08-2021,46,42,48
04-09-2021,46,42,49
04-10-2021,47,42,51
04-11-2021,48,42,52
04-12-2021,49,44,52
04-13-2021,49,44,54
04-14-2021,49,43,56
04-15-2021,49,43,58
04-16-2021,49,43,61
04-17-2021,49,43,62
04-18-2021,51,43,64
04-19-2021,51,42,68
04-20-2021,53,42,71
04-21-2021,53,42,73
04-22-2021,53,42,77
04-23-2021,55,41,80
04-24-2021,55,40,81
04-25-2021,55,42,85
04-26-2021,57,42,89
04-27-2021,57,40,93
04-28-2021,58,40,97
04-29-2021,58,40,100
04-30-2021,58,39,102
05-01-2021,58,39,108
05-02-2021,59,39,112
05-03-2021,60,39,117
05-04-2021,62,40,121
05-05-2021,63,39,125
05-06-2021,64,39,130
05-07-2021,64,39,135
05-08-2021,64,39,138
05-09-2021,65,38,143
05-10-2021,65,38,149
05-11-2021,64,38,153
05-12-2021,65,37,159
05-13-2021,66,36,163
05-14-2021,66,36,168
05-15-2021,68,36,171
05-16-2021,68,36,176
05-17-2021,69,36,178
05-18-2021,69,35,184
05-19-2021,69,35,190
05-20-2021,69,34,193
05-21-2021,68,33,196
05-22-2021,68,33,198
05-23-2021,68,33,203
05-24-2021,68,32,204
05-25-2021,68,32,204
05-26-2021,68,32,206
05-27-2021,68,32,206
05-28-2021,67,31,204
05-29-2021,66,31,204
05-30-2021,66,29,205
05-31-2021,66,28,203
06-01-2021,65,27,202
06-02-2021,64,27,201
06-03-2021,64,25,198
06-04-2021,64,25,198
06-05-2021,64,24,197
