date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
02-14-2021,42,41,43
02-15-2021,37,36,38
02-16-2021,33,32,34
02-17-2021,29,28,29
02-18-2021,26,25,28
02-19-2021,25,24,27
02-20-2021,26,25,27
02-21-2021,25,23,27
02-22-2021,25,23,27
02-23-2021,24,23,24
02-24-2021,23,21,24
02-25-2021,21,21,23
02-26-2021,21,20,22
02-27-2021,20,19,22
02-28-2021,19,19,22
03-01-2021,19,18,22
03-02-2021,19,18,22
03-03-2021,19,18,21
03-04-2021,19,17,21
03-05-2021,18,16,21
03-06-2021,18,15,21
03-07-2021,18,14,20
03-08-2021,18,14,20
03-09-2021,18,13,20
03-10-2021,18,12,21
03-11-2021,17,11,21
03-12-2021,16,10,21
03-13-2021,16,10,21
03-14-2021,16,10,21
03-15-2021,14,10,21
03-16-2021,14,10,21
03-17-2021,14,9,21
03-18-2021,13,9,23
03-19-2021,13,8,22
03-20-2021,13,8,23
03-21-2021,13,8,22
03-22-2021,12,8,22
03-23-2021,12,8,22
03-24-2021,12,8,22
03-25-2021,12,7,21
03-26-2021,12,6,21
03-27-2021,12,6,21
03-28-2021,12,6,21
03-29-2021,12,6,21
03-30-2021,12,5,22
03-31-2021,12,5,22
04-01-2021,11,5,23
04-02-2021,11,6,23
04-03-2021,10,6,23
04-04-2021,10,6,23
04-05-2021,10,6,23
04-06-2021,10,6,24
04-07-2021,10,6,24
04-08-2021,10,6,25
04-09-2021,10,5,25
04-10-2021,9,5,25
04-11-2021,9,5,25
04-12-2021,9,5,25
04-13-2021,9,5,26
04-14-2021,9,4,26
04-15-2021,10,3,26
04-16-2021,10,3,27
04-17-2021,10,3,29
