region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.49,88,85,125,80.49,80.77,88 [85 - 125],80.49% [80.49% - 80.77%],41,41,65,04-14-2021,projected
2,AL- DOTHAN,80.0,0,0,1,80.0,80.23,0 [0 - 1],80.0% [80.0% - 80.23%],0,0,3,04-14-2021,projected
5,AL- HUNTSVILLE,80.8,29,27,35,80.43,80.8,29 [27 - 35],80.8% [80.43% - 80.8%],15,8,15,04-14-2021,projected
6,AL- MOBILE,80.42,16,15,20,80.32,80.46,16 [15 - 20],80.42% [80.32% - 80.46%],12,9,13,04-14-2021,projected
7,AL- MONTGOMERY,80.65,21,20,27,80.65,81.23,21 [20 - 27],80.65% [80.65% - 81.23%],10,10,19,04-14-2021,projected
9,AL- TUSCALOOSA,80.6,12,11,17,80.6,80.6,12 [11 - 17],80.6% [80.6% - 80.6%],6,6,6,04-14-2021,projected
11,AZ- MESA,82.78,125,121,131,82.32,83.59,125 [121 - 131],82.78% [82.32% - 83.59%],55,46,71,04-14-2021,projected
12,AZ- PHOENIX,81.98,333,323,351,81.64,82.65,333 [323 - 351],81.98% [81.64% - 82.65%],150,124,201,04-14-2021,projected
14,AZ- SUN CITY,81.11,21,20,22,80.86,81.36,21 [20 - 22],81.11% [80.86% - 81.36%],9,7,11,04-14-2021,projected
15,AZ- TUCSON,81.98,105,101,112,81.51,82.69,105 [101 - 112],81.98% [81.51% - 82.69%],50,38,68,04-14-2021,projected
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.31,0 [0 - 1],80.0% [80.0% - 80.31%],0,0,4,04-14-2021,projected
18,AR- JONESBORO,80.55,14,14,14,80.55,80.55,14 [14 - 14],80.55% [80.55% - 80.55%],5,5,5,04-14-2021,projected
19,AR- LITTLE ROCK,80.35,45,42,50,80.24,80.49,45 [42 - 50],80.35% [80.24% - 80.49%],20,14,28,04-14-2021,projected
21,AR- SPRINGDALE,81.51,35,35,36,81.51,81.51,35 [35 - 36],81.51% [81.51% - 81.51%],16,16,16,04-14-2021,projected
22,AR- TEXARKANA,80.31,7,6,7,80.31,80.31,7 [6 - 7],80.31% [80.31% - 80.31%],3,3,3,04-14-2021,projected
23,CA- ORANGE CO.,80.76,132,127,138,80.59,80.99,132 [127 - 138],80.76% [80.59% - 80.99%],58,45,76,04-14-2021,projected
25,CA- BAKERSFIELD,80.58,49,47,51,80.5,80.69,49 [47 - 51],80.58% [80.5% - 80.69%],21,18,25,04-14-2021,projected
31,CA- CHICO,81.41,21,20,22,80.94,81.41,21 [20 - 22],81.41% [80.94% - 81.41%],9,6,9,04-14-2021,projected
