date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,16,16,17
08-31-2020,19,19,19
09-01-2020,18,18,19
09-02-2020,20,20,20
09-03-2020,19,18,19
09-04-2020,19,19,20
09-05-2020,20,19,22
09-06-2020,17,17,17
09-07-2020,18,18,18
09-08-2020,18,17,19
09-09-2020,16,16,16
09-10-2020,17,17,19
09-11-2020,16,16,16
09-12-2020,17,17,17
09-13-2020,18,18,18
09-14-2020,19,19,20
09-15-2020,21,18,22
09-16-2020,21,20,23
09-17-2020,23,21,25
09-18-2020,24,22,26
09-19-2020,26,23,31
09-20-2020,27,24,31
09-21-2020,28,25,33
09-22-2020,29,26,35
09-23-2020,31,26,37
09-24-2020,33,27,39
09-25-2020,34,27,41
09-26-2020,35,27,44
09-27-2020,36,26,47
09-28-2020,37,27,50
09-29-2020,39,26,53
09-30-2020,40,26,56
10-01-2020,40,26,58
10-02-2020,41,25,61
10-03-2020,41,25,64
10-04-2020,40,24,67
10-05-2020,40,24,70
10-06-2020,40,23,74
10-07-2020,40,22,76
10-08-2020,38,21,77
10-09-2020,36,21,78
10-10-2020,35,21,79
10-11-2020,33,20,79
10-12-2020,32,19,79
10-13-2020,31,18,78
10-14-2020,29,17,77
10-15-2020,28,16,75
10-16-2020,26,15,73
10-17-2020,25,15,71
10-18-2020,25,14,69
10-19-2020,23,14,66
10-20-2020,23,13,63
10-21-2020,22,13,61
10-22-2020,21,12,57
10-23-2020,20,12,56
10-24-2020,19,13,56
10-25-2020,19,12,53
10-26-2020,19,12,53
10-27-2020,20,11,50
10-28-2020,19,11,49
10-29-2020,18,10,48
10-30-2020,18,10,47
10-31-2020,18,10,46
