date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-06-2020,14,13,15
09-07-2020,15,15,16
09-08-2020,16,15,18
09-09-2020,17,15,17
09-10-2020,18,18,18
09-11-2020,17,17,18
09-12-2020,19,17,20
09-13-2020,19,18,19
09-14-2020,18,17,18
09-15-2020,16,16,17
09-16-2020,18,17,19
09-17-2020,16,15,18
09-18-2020,16,14,19
09-19-2020,15,14,18
09-20-2020,16,15,20
09-21-2020,17,15,20
09-22-2020,17,15,19
09-23-2020,17,14,19
09-24-2020,16,14,19
09-25-2020,16,15,20
09-26-2020,17,16,20
09-27-2020,17,15,19
09-28-2020,17,15,20
09-29-2020,17,15,19
09-30-2020,17,15,19
10-01-2020,18,16,19
10-02-2020,18,16,21
10-03-2020,18,16,22
10-04-2020,18,16,22
10-05-2020,19,17,23
10-06-2020,20,17,23
10-07-2020,20,17,24
10-08-2020,21,17,24
10-09-2020,21,17,25
10-10-2020,22,17,26
10-11-2020,23,17,28
10-12-2020,23,18,28
10-13-2020,23,18,29
10-14-2020,24,18,29
10-15-2020,24,19,31
10-16-2020,23,19,32
10-17-2020,26,19,33
10-18-2020,26,19,34
10-19-2020,26,19,35
10-20-2020,27,19,36
10-21-2020,27,19,37
10-22-2020,27,19,37
10-23-2020,27,19,38
10-24-2020,27,19,39
10-25-2020,28,19,42
10-26-2020,28,19,42
10-27-2020,28,18,43
10-28-2020,28,18,43
10-29-2020,28,18,45
10-30-2020,29,18,46
10-31-2020,29,18,47
11-01-2020,29,18,48
11-02-2020,29,18,48
11-03-2020,28,18,49
11-04-2020,28,17,49
11-05-2020,28,17,50
11-06-2020,28,17,51
11-07-2020,27,17,51
