date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
01-02-2021,106.9,,,,,,,,4815,,,actual
01-09-2021,95.15,,,,,,,,2711,,,actual
01-16-2021,111.27,,,,,,,,5597,,,actual
01-23-2021,101.7,3065,3005,3136,100.21,103.65,3065 [3005 - 3136],101.7% [100.21% - 103.65%],3884,3618,4232,projected
01-30-2021,103.22,3244,3126,3390,98.9,108.41,3244 [3126 - 3390],103.22% [98.9% - 108.41%],4156,3383,5085,projected
02-06-2021,103.52,3291,3131,3516,96.71,112.42,3291 [3131 - 3516],103.52% [96.71% - 112.42%],4210,2990,5802,projected
02-13-2021,103.68,3265,3073,3561,95.98,114.2,3265 [3073 - 3561],103.68% [95.98% - 114.2%],4238,2860,6122,projected
02-20-2021,103.4,3032,2827,3368,94.46,116.66,3032 [2827 - 3368],103.4% [94.46% - 116.66%],4189,2588,6562,projected
02-27-2021,101.77,2638,2426,2986,91.81,117.83,2638 [2426 - 2986],101.77% [91.81% - 117.83%],3896,2113,6770,projected
03-06-2021,98.94,2172,1978,2510,88.82,115.94,2172 [1978 - 2510],98.94% [88.82% - 115.94%],3389,1578,6433,projected
