date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
04-18-2021,6,6,6
04-19-2021,6,6,7
04-20-2021,7,6,7
04-21-2021,7,6,7
04-22-2021,7,6,7
04-23-2021,7,6,7
04-24-2021,7,6,8
04-25-2021,7,6,9
04-26-2021,7,6,9
04-27-2021,7,6,9
04-28-2021,7,6,10
04-29-2021,7,6,11
04-30-2021,7,6,12
05-01-2021,7,6,14
05-02-2021,7,5,16
05-03-2021,7,5,17
05-04-2021,6,4,19
05-05-2021,6,4,20
05-06-2021,6,4,24
05-07-2021,6,4,26
05-08-2021,6,4,28
05-09-2021,6,4,30
05-10-2021,6,4,31
05-11-2021,6,4,35
05-12-2021,6,4,37
05-13-2021,6,4,39
05-14-2021,6,4,43
05-15-2021,5,4,45
05-16-2021,5,4,48
05-17-2021,5,3,51
05-18-2021,5,3,54
05-19-2021,5,3,56
05-20-2021,4,3,59
05-21-2021,4,3,60
05-22-2021,4,3,61
05-23-2021,4,2,61
05-24-2021,4,2,60
05-25-2021,4,2,59
05-26-2021,4,2,59
05-27-2021,4,2,57
05-28-2021,4,2,55
05-29-2021,4,2,54
05-30-2021,4,1,53
05-31-2021,4,1,50
06-01-2021,4,1,49
06-02-2021,4,1,47
06-03-2021,4,1,45
06-04-2021,4,1,42
06-05-2021,4,1,41
06-06-2021,4,1,40
06-07-2021,4,1,37
06-08-2021,4,1,34
06-09-2021,4,1,34
06-10-2021,4,0,31
06-11-2021,4,0,31
06-12-2021,4,0,28
06-13-2021,4,0,26
06-14-2021,4,0,25
06-15-2021,2,0,24
06-16-2021,2,0,22
06-17-2021,1,0,20
06-18-2021,1,0,19
06-19-2021,1,0,19
