date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
04-04-2021,11,11,13
04-05-2021,11,11,11
04-06-2021,11,11,11
04-07-2021,11,11,12
04-08-2021,11,11,13
04-09-2021,12,11,13
04-10-2021,12,11,15
04-11-2021,12,11,16
04-12-2021,14,12,16
04-13-2021,14,12,18
04-14-2021,14,12,20
04-15-2021,14,11,21
04-16-2021,14,11,22
04-17-2021,14,11,24
04-18-2021,15,11,27
04-19-2021,15,11,28
04-20-2021,15,11,30
04-21-2021,15,10,32
04-22-2021,15,10,33
04-23-2021,16,10,35
04-24-2021,16,10,37
04-25-2021,16,10,40
04-26-2021,16,10,42
04-27-2021,15,10,45
04-28-2021,16,10,47
04-29-2021,15,10,49
04-30-2021,15,11,53
05-01-2021,15,11,55
05-02-2021,14,10,57
05-03-2021,15,10,58
05-04-2021,14,10,60
05-05-2021,14,10,61
05-06-2021,14,10,61
05-07-2021,14,10,59
05-08-2021,14,10,60
05-09-2021,14,10,59
05-10-2021,14,9,59
05-11-2021,14,9,56
05-12-2021,14,9,56
05-13-2021,14,9,56
05-14-2021,14,8,53
05-15-2021,14,8,51
05-16-2021,14,8,49
05-17-2021,14,7,49
05-18-2021,14,6,47
05-19-2021,12,6,45
05-20-2021,12,5,42
05-21-2021,12,5,41
05-22-2021,11,5,39
05-23-2021,11,5,36
05-24-2021,11,5,34
05-25-2021,11,5,33
05-26-2021,11,3,32
05-27-2021,10,3,30
05-28-2021,10,3,30
05-29-2021,10,3,27
05-30-2021,9,3,25
05-31-2021,9,3,23
06-01-2021,8,2,22
06-02-2021,7,2,21
06-03-2021,6,2,20
06-04-2021,6,2,20
06-05-2021,5,2,18
