region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.36,204,193,220,81.84,83.24,204 [193 - 220],82.36% [81.84% - 83.24%],199,155,274,03-03-2021,projected
2,AL- DOTHAN,80.53,7,6,9,80.45,81.36,7 [6 - 9],80.53% [80.45% - 81.36%],7,6,18,03-03-2021,projected
5,AL- HUNTSVILLE,82.93,53,49,56,82.07,83.62,53 [49 - 56],82.93% [82.07% - 83.62%],55,39,68,03-03-2021,projected
6,AL- MOBILE,82.59,75,72,80,82.03,83.33,75 [72 - 80],82.59% [82.03% - 83.33%],74,58,95,03-03-2021,projected
7,AL- MONTGOMERY,81.88,25,24,27,81.55,82.26,25 [24 - 27],81.88% [81.55% - 82.26%],29,24,35,03-03-2021,projected
9,AL- TUSCALOOSA,82.3,24,23,25,81.9,83.51,24 [23 - 25],82.3% [81.9% - 83.51%],23,19,35,03-03-2021,projected
11,AZ- MESA,83.89,69,66,72,83.13,84.75,69 [66 - 72],83.89% [83.13% - 84.75%],77,62,94,03-03-2021,projected
12,AZ- PHOENIX,82.5,166,159,175,82.02,83.09,166 [159 - 175],82.5% [82.02% - 83.09%],189,153,234,03-03-2021,projected
14,AZ- SUN CITY,81.48,10,9,11,81.23,81.73,10 [9 - 11],81.48% [81.23% - 81.73%],12,10,14,03-03-2021,projected
15,AZ- TUCSON,82.3,50,48,53,81.74,82.69,50 [48 - 53],82.3% [81.74% - 82.69%],58,44,68,03-03-2021,projected
16,AR- FORT SMITH,81.09,14,13,15,80.86,81.33,14 [13 - 15],81.09% [80.86% - 81.33%],14,11,17,03-03-2021,projected
18,AR- JONESBORO,80.55,2,1,4,80.22,81.55,2 [1 - 4],80.55% [80.22% - 81.55%],5,2,14,03-03-2021,projected
19,AR- LITTLE ROCK,81.66,102,97,119,81.18,82.77,102 [97 - 119],81.66% [81.18% - 82.77%],96,68,160,03-03-2021,projected
21,AR- SPRINGDALE,83.78,40,38,43,82.84,85.01,40 [38 - 43],83.78% [82.84% - 85.01%],40,30,53,03-03-2021,projected
22,AR- TEXARKANA,81.43,14,14,16,81.43,82.35,14 [14 - 16],81.43% [81.43% - 82.35%],14,14,23,03-03-2021,projected
23,CA- ORANGE CO.,80.85,55,52,58,80.68,81.05,55 [52 - 58],80.85% [80.68% - 81.05%],65,52,80,03-03-2021,projected
25,CA- BAKERSFIELD,81.27,37,35,39,80.97,81.55,37 [35 - 39],81.27% [80.97% - 81.55%],46,35,56,03-03-2021,projected
