HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.66,307,277,349,81.23,86.97,307 [277 - 349],83.66% [81.23% - 86.97%],309,104,589,06-10-2020
2,AL- DOTHAN,83.39,42,38,50,81.05,87.23,42 [38 - 50],83.39% [81.05% - 87.23%],44,14,96,06-10-2020
5,AL- HUNTSVILLE,84.41,80,72,92,81.44,88.83,80 [72 - 92],84.41% [81.44% - 88.83%],82,27,166,06-10-2020
6,AL- MOBILE,83.96,110,100,129,81.51,88.47,110 [100 - 129],83.96% [81.51% - 88.47%],113,43,242,06-10-2020
7,AL- MONTGOMERY,83.97,58,53,67,81.29,87.96,58 [53 - 67],83.97% [81.29% - 87.96%],61,20,123,06-10-2020
9,AL- TUSCALOOSA,83.79,35,32,40,81.3,87.21,35 [32 - 40],83.79% [81.3% - 87.21%],37,13,72,06-10-2020
11,AZ- MESA,91.43,223,206,261,85.35,104.19,223 [206 - 261],91.43% [85.35% - 104.19%],226,106,479,06-10-2020
12,AZ- PHOENIX,87.4,557,513,650,83.43,95.71,557 [513 - 650],87.4% [83.43% - 95.71%],560,260,1190,06-10-2020
14,AZ- SUN CITY,84.81,35,33,41,82.22,90.12,35 [33 - 41],84.81% [82.22% - 90.12%],38,18,82,06-10-2020
15,AZ- TUCSON,87.25,179,164,213,82.93,96.24,179 [164 - 213],87.25% [82.93% - 96.24%],183,74,410,06-10-2020
16,AR- FORT SMITH,82.0,21,20,26,80.55,84.14,21 [20 - 26],82.0% [80.55% - 84.14%],25,7,53,06-10-2020
18,AR- JONESBORO,82.48,21,20,24,80.77,84.42,21 [20 - 24],82.48% [80.77% - 84.42%],22,7,40,06-10-2020
19,AR- LITTLE ROCK,82.66,151,137,163,80.87,83.97,151 [137 - 163],82.66% [80.87% - 83.97%],153,50,229,06-10-2020
21,AR- SPRINGDALE,84.6,45,41,51,81.42,88.23,45 [41 - 51],84.6% [81.42% - 88.23%],48,15,87,06-10-2020
22,AR- TEXARKANA,82.73,23,21,28,80.82,86.12,23 [21 - 28],82.73% [80.82% - 86.12%],26,8,60,06-10-2020
23,CA- ORANGE CO.,95.64,1337,1202,1484,84.89,109.49,1337 [1202 - 1484],95.64% [84.89% - 109.49%],1196,374,2256,06-10-2020
25,CA- BAKERSFIELD,91.88,426,379,487,83.18,103.31,426 [379 - 487],91.88% [83.18% - 103.31%],429,115,843,06-10-2020
31,CA- CHICO,96.56,102,91,118,84.22,113.75,102 [91 - 118],96.56% [84.22% - 113.75%],105,27,216,06-10-2020
33,CA- CONTRA COSTA CO.,102.34,444,405,473,88.54,110.55,444 [405 - 473],102.34% [88.54% - 110.55%],447,171,612,06-10-2020
43,CA- FRESNO,99.28,437,387,502,85.04,118.98,437 [387 - 502],99.28% [85.04% - 118.98%],440,115,890,06-10-2020
56,CA- LOS ANGELES,93.99,3880,3485,4302,84.35,106.34,3880 [3485 - 4302],93.99% [84.35% - 106.34%],3469,1078,6532,06-10-2020
58,CA- MODESTO,102.26,380,342,418,87.21,116.13,380 [342 - 418],102.26% [87.21% - 116.13%],382,124,621,06-10-2020
62,CA- NAPA,98.87,108,98,118,86.19,109.55,108 [98 - 118],98.87% [86.19% - 109.55%],109,36,172,06-10-2020
65,CA- ALAMEDA CO.,99.3,649,592,691,87.43,106.4,649 [592 - 691],99.3% [87.43% - 106.4%],652,251,892,06-10-2020
69,CA- PALM SPR/RANCHO MIR.,92.93,133,120,148,83.99,102.32,133 [120 - 148],92.93% [83.99% - 102.32%],136,42,235,06-10-2020
73,CA- REDDING,91.41,121,109,135,83.7,99.69,121 [109 - 135],91.41% [83.7% - 99.69%],123,40,213,06-10-2020
77,CA- SACRAMENTO,102.76,1085,984,1177,88.01,114.32,1085 [984 - 1177],102.76% [88.01% - 114.32%],1088,383,1642,06-10-2020
78,CA- SALINAS,101.65,167,151,182,87.31,112.79,167 [151 - 182],101.65% [87.31% - 112.79%],171,58,260,06-10-2020
79,CA- SAN BERNARDINO,99.71,1286,1154,1431,86.07,117.81,1286 [1154 - 1431],99.71% [86.07% - 117.81%],1139,351,2186,06-10-2020
80,CA- SAN DIEGO,99.84,1539,1386,1696,86.3,116.27,1539 [1386 - 1696],99.84% [86.3% - 116.27%],1395,443,2551,06-10-2020
81,CA- SAN FRANCISCO,91.37,573,523,611,84.38,95.53,573 [523 - 611],91.37% [84.38% - 95.53%],576,222,788,06-10-2020
82,CA- SAN JOSE,103.37,705,643,750,89.02,111.82,705 [643 - 750],103.37% [89.02% - 111.82%],707,273,963,06-10-2020
83,CA- SAN LUIS OBISPO,102.41,98,88,109,86.8,117.28,98 [88 - 109],102.41% [86.8% - 117.28%],102,31,170,06-10-2020
85,CA- SAN MATEO CO.,92.73,339,310,361,84.93,97.28,339 [310 - 361],92.73% [84.93% - 97.28%],343,133,466,06-10-2020
86,CA- SANTA BARBARA,98.7,178,160,198,85.59,112.19,178 [160 - 198],98.7% [85.59% - 112.19%],180,54,311,06-10-2020
87,CA- SANTA CRUZ,112.14,112,102,120,91.7,125.4,112 [102 - 120],112.14% [91.7% - 125.4%],115,42,163,06-10-2020
89,CA- SANTA ROSA,90.86,199,181,213,84.03,95.1,199 [181 - 213],90.86% [84.03% - 95.1%],202,75,281,06-10-2020
91,CA- STOCKTON,104.3,255,232,276,88.56,115.84,255 [232 - 276],104.3% [88.56% - 115.84%],258,91,381,06-10-2020
96,CA- VENTURA,101.79,339,305,376,86.74,117.06,339 [305 - 376],101.79% [86.74% - 117.06%],342,106,583,06-10-2020
101,CO- BOULDER,87.55,32,30,41,83.37,100.21,32 [30 - 41],87.55% [83.37% - 100.21%],35,16,96,06-10-2020
102,CO- COLORADO SPRINGS,87.74,76,70,99,83.29,102.51,76 [70 - 99],87.74% [83.29% - 102.51%],80,34,233,06-10-2020
103,CO- DENVER,86.57,311,286,394,82.95,98.38,311 [286 - 394],86.57% [82.95% - 98.38%],313,141,878,06-10-2020
