date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,3378,3311,3541
09-28-2020,3339,3285,3493
09-29-2020,3358,3307,3515
09-30-2020,3363,3307,3514
10-01-2020,3433,3371,3593
10-02-2020,3422,3356,3594
10-03-2020,3421,3361,3626
10-04-2020,3430,3334,3727
10-05-2020,3455,3300,3814
10-06-2020,3487,3247,3932
10-07-2020,3495,3201,4048
10-08-2020,3491,3100,4191
10-09-2020,3496,3028,4323
10-10-2020,3499,2938,4459
10-11-2020,3534,2926,4544
10-12-2020,3563,2904,4667
10-13-2020,3591,2879,4781
10-14-2020,3624,2853,4940
10-15-2020,3646,2855,5071
10-16-2020,3665,2818,5216
10-17-2020,3712,2776,5375
10-18-2020,3738,2752,5539
10-19-2020,3760,2728,5694
10-20-2020,3784,2693,5864
10-21-2020,3801,2668,6055
10-22-2020,3837,2648,6238
10-23-2020,3868,2625,6430
10-24-2020,3889,2595,6623
10-25-2020,3919,2553,6805
10-26-2020,3950,2521,7021
10-27-2020,3971,2490,7217
10-28-2020,3992,2473,7409
10-29-2020,4016,2459,7628
10-30-2020,4034,2424,7849
10-31-2020,4046,2405,8048
11-01-2020,4070,2357,8252
11-02-2020,4085,2329,8450
11-03-2020,4167,2326,8860
11-04-2020,4175,2303,9043
11-05-2020,4274,2310,9434
11-06-2020,4278,2290,9636
11-07-2020,4380,2299,10022
11-08-2020,4391,2257,10215
11-09-2020,4489,2291,10594
11-10-2020,4477,2255,10804
11-11-2020,4598,2275,11179
11-12-2020,4606,2248,11388
11-13-2020,4608,2221,11616
11-14-2020,4624,2194,11814
11-15-2020,4636,2157,12021
11-16-2020,4628,2122,12209
11-17-2020,4624,2095,12411
11-18-2020,4631,2060,12578
11-19-2020,4619,2024,12746
11-20-2020,4606,1985,12930
11-21-2020,4601,1959,13090
11-22-2020,4583,1938,13223
11-23-2020,4561,1895,13352
11-24-2020,4546,1869,13493
11-25-2020,4535,1847,13590
11-26-2020,4509,1824,13726
11-27-2020,4483,1793,13830
11-28-2020,4457,1774,13950
