date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,13,4,37
06-22-2020,13,4,37
06-23-2020,13,4,37
06-24-2020,13,4,36
06-25-2020,13,4,36
06-26-2020,13,4,36
06-27-2020,13,4,36
06-28-2020,13,4,35
06-29-2020,13,4,35
06-30-2020,13,4,35
07-01-2020,10,4,35
07-02-2020,10,4,35
07-03-2020,10,4,35
07-04-2020,10,4,35
07-05-2020,10,4,34
07-06-2020,10,4,33
07-07-2020,10,4,33
07-08-2020,10,4,33
07-09-2020,10,4,32
07-10-2020,10,4,32
07-11-2020,10,4,31
07-12-2020,10,4,31
07-13-2020,10,4,31
07-14-2020,10,4,31
07-15-2020,10,4,31
07-16-2020,10,4,31
07-17-2020,10,4,31
07-18-2020,10,4,31
07-19-2020,10,4,30
07-20-2020,10,4,30
07-21-2020,10,4,29
07-22-2020,10,4,29
07-23-2020,10,4,28
07-24-2020,10,4,28
07-25-2020,10,4,28
07-26-2020,9,4,28
07-27-2020,9,4,27
07-28-2020,9,4,27
07-29-2020,9,4,27
07-30-2020,9,4,27
07-31-2020,9,4,26
08-01-2020,9,4,26
08-02-2020,9,4,26
08-03-2020,9,4,25
08-04-2020,9,3,24
08-05-2020,8,3,24
08-06-2020,7,3,24
08-07-2020,7,3,24
08-08-2020,7,3,24
08-09-2020,7,3,23
08-10-2020,7,3,23
08-11-2020,7,3,23
08-12-2020,7,3,23
08-13-2020,7,3,23
08-14-2020,7,3,22
08-15-2020,7,3,21
