date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,46,17,157
06-22-2020,46,17,157
06-23-2020,46,16,157
06-24-2020,46,16,157
06-25-2020,46,16,157
06-26-2020,46,16,157
06-27-2020,46,16,156
06-28-2020,46,16,156
06-29-2020,46,16,155
06-30-2020,46,16,155
07-01-2020,46,16,153
07-02-2020,46,16,153
07-03-2020,46,16,152
07-04-2020,46,16,151
07-05-2020,46,15,151
07-06-2020,46,15,150
07-07-2020,46,15,149
07-08-2020,46,14,147
07-09-2020,44,14,147
07-10-2020,44,14,146
07-11-2020,44,14,145
07-12-2020,44,14,144
07-13-2020,44,14,143
07-14-2020,44,14,140
07-15-2020,44,14,138
07-16-2020,44,14,137
07-17-2020,44,14,135
07-18-2020,43,14,135
07-19-2020,43,13,134
07-20-2020,43,13,133
07-21-2020,43,13,130
07-22-2020,43,13,127
07-23-2020,43,13,126
07-24-2020,43,13,125
07-25-2020,42,13,124
07-26-2020,40,13,122
07-27-2020,40,13,119
07-28-2020,40,12,117
07-29-2020,40,12,115
07-30-2020,39,12,114
07-31-2020,38,12,113
08-01-2020,36,12,110
08-02-2020,36,12,108
08-03-2020,36,12,106
08-04-2020,36,12,104
08-05-2020,36,11,103
08-06-2020,36,11,102
08-07-2020,35,11,100
08-08-2020,35,11,97
08-09-2020,35,11,95
08-10-2020,35,11,93
08-11-2020,35,11,92
08-12-2020,34,11,91
08-13-2020,34,11,88
08-14-2020,33,11,87
08-15-2020,33,11,85
