HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.57,464,426,575,82.42,94.1,464 [426 - 575],85.57% [82.42% - 94.1%],470,204,1191,10-20-2020
2,AL- DOTHAN,81.3,14,13,18,80.23,83.39,14 [13 - 18],81.3% [80.23% - 83.39%],17,3,45,10-20-2020
5,AL- HUNTSVILLE,87.73,140,130,166,83.83,96.17,140 [130 - 166],87.73% [83.83% - 96.17%],145,72,304,10-20-2020
6,AL- MOBILE,82.23,60,56,73,81.05,85.08,60 [56 - 73],82.23% [81.05% - 85.08%],63,30,145,10-20-2020
7,AL- MONTGOMERY,87.18,105,98,140,83.3,101.41,105 [98 - 140],87.18% [83.3% - 101.41%],111,51,331,10-20-2020
9,AL- TUSCALOOSA,84.63,42,38,50,81.3,90.12,42 [38 - 50],84.63% [81.3% - 90.12%],46,13,101,10-20-2020
11,AZ- MESA,95.44,301,278,356,87.93,112.12,301 [278 - 356],95.44% [87.93% - 112.12%],305,157,636,10-20-2020
12,AZ- PHOENIX,90.1,762,700,925,84.84,103.13,762 [700 - 925],90.1% [84.84% - 103.13%],764,367,1752,10-20-2020
14,AZ- SUN CITY,86.81,52,49,62,83.46,94.32,52 [49 - 62],86.81% [83.46% - 94.32%],55,28,116,10-20-2020
15,AZ- TUCSON,84.2,104,95,136,81.62,92.16,104 [95 - 136],84.2% [81.62% - 92.16%],106,41,307,10-20-2020
16,AR- FORT SMITH,84.44,53,50,64,82.58,89.68,53 [50 - 64],84.44% [82.58% - 89.68%],56,33,124,10-20-2020
18,AR- JONESBORO,89.01,77,70,95,82.88,101.46,77 [70 - 95],89.01% [82.88% - 101.46%],81,26,194,10-20-2020
19,AR- LITTLE ROCK,83.32,189,174,220,81.56,86.81,189 [174 - 220],83.32% [81.56% - 86.81%],191,90,393,10-20-2020
21,AR- SPRINGDALE,85.47,52,49,61,82.93,90.79,52 [49 - 61],85.47% [82.93% - 90.79%],57,31,114,10-20-2020
22,AR- TEXARKANA,86.49,63,58,77,82.65,96.02,63 [58 - 77],86.49% [82.65% - 96.02%],63,26,157,10-20-2020
23,CA- ORANGE CO.,81.12,82,77,92,80.54,82.01,82 [77 - 92],81.12% [80.54% - 82.01%],85,41,154,10-20-2020
25,CA- BAKERSFIELD,80.9,28,27,31,80.41,81.49,28 [27 - 31],80.9% [80.41% - 81.49%],32,15,54,10-20-2020
31,CA- CHICO,80.8,0,0,1,80.0,81.56,0 [0 - 1],80.8% [80.0% - 81.56%],5,0,10,10-20-2020
33,CA- CONTRA COSTA CO.,81.13,21,20,24,80.55,82.05,21 [20 - 24],81.13% [80.55% - 82.05%],22,11,41,10-20-2020
43,CA- FRESNO,81.27,28,27,32,80.7,82.45,28 [27 - 32],81.27% [80.7% - 82.45%],29,16,56,10-20-2020
56,CA- LOS ANGELES,82.23,550,512,609,81.18,83.77,550 [512 - 609],82.23% [81.18% - 83.77%],552,293,936,10-20-2020
58,CA- MODESTO,86.42,107,98,153,82.56,103.73,107 [98 - 153],86.42% [82.56% - 103.73%],110,44,408,10-20-2020
62,CA- NAPA,80.81,0,0,1,80.0,80.86,0 [0 - 1],80.81% [80.0% - 80.86%],4,0,5,10-20-2020
65,CA- ALAMEDA CO.,80.42,11,10,13,80.15,80.8,11 [10 - 13],80.42% [80.15% - 80.8%],14,5,27,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,81.21,7,7,9,80.57,81.99,7 [7 - 9],81.21% [80.57% - 81.99%],12,6,21,10-20-2020
73,CA- REDDING,85.12,50,46,59,81.94,90.07,50 [46 - 59],85.12% [81.94% - 90.07%],55,21,109,10-20-2020
77,CA- SACRAMENTO,81.09,49,45,59,80.44,82.47,49 [45 - 59],81.09% [80.44% - 82.47%],51,21,118,10-20-2020
78,CA- SALINAS,81.96,14,14,16,81.26,83.53,14 [14 - 16],81.96% [81.26% - 83.53%],15,10,28,10-20-2020
79,CA- SAN BERNARDINO,82.97,168,157,186,81.61,84.93,168 [157 - 186],82.97% [81.61% - 84.93%],171,93,285,10-20-2020
80,CA- SAN DIEGO,82.6,179,167,200,81.32,84.54,179 [167 - 200],82.6% [81.32% - 84.54%],183,93,319,10-20-2020
81,CA- SAN FRANCISCO,80.52,21,20,24,80.2,80.89,21 [20 - 24],80.52% [80.2% - 80.89%],26,10,45,10-20-2020
82,CA- SAN JOSE,81.0,28,27,33,80.5,82.15,28 [27 - 33],81.0% [80.5% - 82.15%],30,15,65,10-20-2020
83,CA- SAN LUIS OBISPO,82.22,7,7,8,81.1,83.29,7 [7 - 8],82.22% [81.1% - 83.29%],10,5,15,10-20-2020
85,CA- SAN MATEO CO.,80.49,7,7,9,80.22,80.78,7 [7 - 9],80.49% [80.22% - 80.78%],13,6,21,10-20-2020
86,CA- SANTA BARBARA,80.64,0,0,1,80.41,81.24,0 [0 - 1],80.64% [80.41% - 81.24%],6,4,12,10-20-2020
87,CA- SANTA CRUZ,81.68,0,0,0,80.28,81.67,0 [0 - 0],81.68% [80.28% - 81.67%],6,1,6,10-20-2020
89,CA- SANTA ROSA,82.04,35,33,39,80.97,83.49,35 [33 - 39],82.04% [80.97% - 83.49%],38,18,65,10-20-2020
91,CA- STOCKTON,80.48,1,1,2,80.38,81.13,1 [1 - 2],80.48% [80.38% - 81.13%],5,4,12,10-20-2020
96,CA- VENTURA,81.18,14,14,17,80.76,82.29,14 [14 - 17],81.18% [80.76% - 82.29%],18,12,36,10-20-2020
101,CO- BOULDER,82.12,7,7,7,80.21,82.53,7 [7 - 7],82.12% [80.21% - 82.53%],10,1,12,10-20-2020
102,CO- COLORADO SPRINGS,146.63,687,630,859,109.57,256.33,687 [630 - 859],146.63% [109.57% - 256.33%],689,306,1825,10-20-2020
103,CO- DENVER,104.53,1169,1077,1368,92.2,130.51,1169 [1077 - 1368],104.53% [92.2% - 130.51%],1171,583,2413,10-20-2020
104,CO- FORT COLLINS,110.36,191,177,230,94.4,146.67,191 [177 - 230],110.36% [94.4% - 146.67%],194,92,426,10-20-2020
105,CO- GRAND JUNCTION,100.2,156,144,191,90.73,126.97,156 [144 - 191],100.2% [90.73% - 126.97%],159,85,372,10-20-2020
106,CO- GREELEY,92.12,91,83,105,85.15,104.58,91 [83 - 105],92.12% [85.15% - 104.58%],94,40,191,10-20-2020
107,CO- PUEBLO,93.56,103,95,124,86.77,110.83,103 [95 - 124],93.56% [86.77% - 110.83%],108,54,246,10-20-2020
109,CT- BRIDGEPORT,93.91,233,217,273,87.49,108.08,233 [217 - 273],93.91% [87.49% - 108.08%],235,127,476,10-20-2020
110,CT- HARTFORD,100.1,651,603,753,90.1,119.0,651 [603 - 753],100.1% [90.1% - 119.0%],654,329,1270,10-20-2020
111,CT- NEW HAVEN,108.92,1111,1004,1382,91.73,149.6,1111 [1004 - 1382],108.92% [91.73% - 149.6%],1113,452,2681,10-20-2020
112,DE- WILMINGTON,81.78,28,27,35,80.86,83.97,28 [27 - 35],81.78% [80.86% - 83.97%],33,16,74,10-20-2020
113,DC- WASHINGTON,85.06,275,256,324,82.66,90.69,275 [256 - 324],85.06% [82.66% - 90.69%],277,146,587,10-20-2020
115,FL- BRADENTON,85.42,35,34,41,83.1,90.58,35 [34 - 41],85.42% [83.1% - 90.58%],38,22,75,10-20-2020
116,FL- CLEARWATER,82.79,42,40,53,81.47,86.84,42 [40 - 53],82.79% [81.47% - 86.84%],45,24,112,10-20-2020
118,FL- FORT LAUDERDALE,81.98,168,156,201,81.02,84.36,168 [156 - 201],81.98% [81.02% - 84.36%],171,89,379,10-20-2020
119,FL- FORT MYERS,83.74,139,131,164,82.09,87.58,139 [131 - 164],83.74% [82.09% - 87.58%],143,80,290,10-20-2020
120,FL- GAINESVILLE,81.83,28,27,37,81.09,85.0,28 [27 - 37],81.83% [81.09% - 85.0%],33,20,92,10-20-2020
122,FL- HUDSON,82.28,28,27,32,81.28,84.15,28 [27 - 32],82.28% [81.28% - 84.15%],28,16,52,10-20-2020
123,FL- JACKSONVILLE,83.03,143,132,181,81.49,87.8,143 [132 - 181],83.03% [81.49% - 87.8%],148,73,383,10-20-2020
124,FL- LAKELAND,82.39,21,20,25,81.31,84.4,21 [20 - 25],82.39% [81.31% - 84.4%],25,14,47,10-20-2020
127,FL- MIAMI,82.37,252,232,304,81.09,85.42,252 [232 - 304],82.37% [81.09% - 85.42%],256,117,584,10-20-2020
129,FL- OCALA,81.33,14,13,16,80.73,82.27,14 [13 - 16],81.33% [80.73% - 82.27%],18,10,31,10-20-2020
130,FL- ORLANDO,82.43,252,235,288,81.3,84.63,252 [235 - 288],82.43% [81.3% - 84.63%],252,135,480,10-20-2020
131,FL- ORMOND BEACH,81.82,28,27,34,80.97,83.99,28 [27 - 34],81.82% [80.97% - 83.99%],30,16,66,10-20-2020
133,FL- PANAMA CITY,82.85,14,14,20,81.2,88.58,14 [14 - 20],82.85% [81.2% - 88.58%],18,8,57,10-20-2020
134,FL- PENSACOLA,84.65,105,98,132,82.34,91.66,105 [98 - 132],84.65% [82.34% - 91.66%],109,55,274,10-20-2020
137,FL- SARASOTA,82.97,38,36,46,81.66,86.16,38 [36 - 46],82.97% [81.66% - 86.16%],42,24,89,10-20-2020
139,FL- ST PETERSBURG,82.32,35,33,44,81.19,85.69,35 [33 - 44],82.32% [81.19% - 85.69%],37,19,91,10-20-2020
140,FL- TALLAHASSEE,83.31,84,78,108,81.59,88.71,84 [78 - 108],83.31% [81.59% - 88.71%],89,43,235,10-20-2020
141,FL- TAMPA,82.52,105,99,120,81.43,84.74,105 [99 - 120],82.52% [81.43% - 84.74%],107,61,202,10-20-2020
142,GA- ALBANY,80.61,0,0,3,80.56,81.41,0 [0 - 3],80.61% [80.56% - 81.41%],6,6,15,10-20-2020
144,GA- ATLANTA,86.92,826,765,1018,83.61,96.69,826 [765 - 1018],86.92% [83.61% - 96.69%],828,432,1999,10-20-2020
145,GA- AUGUSTA,81.78,42,39,49,80.94,83.75,42 [39 - 49],81.78% [80.94% - 83.75%],43,23,92,10-20-2020
146,GA- COLUMBUS,80.61,7,6,10,80.0,82.3,7 [6 - 10],80.61% [80.0% - 82.3%],7,0,29,10-20-2020
147,GA- MACON,84.72,101,93,131,82.01,92.97,101 [93 - 131],84.72% [82.01% - 92.97%],105,45,290,10-20-2020
148,GA- ROME,88.17,54,49,66,82.46,97.35,54 [49 - 66],88.17% [82.46% - 97.35%],59,18,127,10-20-2020
149,GA- SAVANNAH,81.28,21,20,30,80.58,83.79,21 [20 - 30],81.28% [80.58% - 83.79%],26,12,78,10-20-2020
151,ID- BOISE,85.27,105,96,125,81.69,91.56,105 [96 - 125],85.27% [81.69% - 91.56%],109,35,240,10-20-2020
152,ID- IDAHO FALLS,89.02,37,34,49,83.04,104.95,37 [34 - 49],89.02% [83.04% - 104.95%],41,14,115,10-20-2020
154,IL- AURORA,99.96,103,96,125,90.63,125.92,103 [96 - 125],99.96% [90.63% - 125.92%],105,56,242,10-20-2020
155,IL- BLUE ISLAND,88.2,204,190,245,84.26,98.3,204 [190 - 245],88.2% [84.26% - 98.3%],207,108,464,10-20-2020
156,IL- CHICAGO,88.03,684,635,823,84.17,98.03,684 [635 - 823],88.03% [84.17% - 98.03%],687,357,1543,10-20-2020
158,IL- ELGIN,104.7,264,245,320,92.89,136.08,264 [245 - 320],104.7% [92.89% - 136.08%],268,140,609,10-20-2020
161,IL- EVANSTON,90.96,262,244,314,85.67,104.38,262 [244 - 314],90.96% [85.67% - 104.38%],264,137,589,10-20-2020
163,IL- HINSDALE,92.47,134,125,158,86.73,105.73,134 [125 - 158],92.47% [86.73% - 105.73%],137,74,283,10-20-2020
164,IL- JOLIET,95.12,197,184,234,88.45,112.13,197 [184 - 234],95.12% [88.45% - 112.13%],200,112,426,10-20-2020
166,IL- MELROSE PARK,92.03,369,343,442,86.3,106.63,369 [343 - 442],92.03% [86.3% - 106.63%],372,195,824,10-20-2020
170,IL- PEORIA,90.66,196,180,241,84.84,105.87,196 [180 - 241],90.66% [84.84% - 105.87%],198,90,481,10-20-2020
171,IL- ROCKFORD,99.16,290,265,352,87.97,124.94,290 [265 - 352],99.16% [87.97% - 124.94%],293,122,688,10-20-2020
172,IL- SPRINGFIELD,94.37,362,331,459,86.33,118.66,362 [331 - 459],94.37% [86.33% - 118.66%],365,161,984,10-20-2020
173,IL- URBANA,93.88,142,131,179,85.87,117.54,142 [131 - 179],93.88% [85.87% - 117.54%],144,61,390,10-20-2020
175,IL- BLOOMINGTON,90.07,21,20,28,84.12,104.72,21 [20 - 28],90.07% [84.12% - 104.72%],26,11,66,10-20-2020
179,IN- EVANSVILLE,90.77,217,200,270,84.89,107.09,217 [200 - 270],90.77% [84.89% - 107.09%],220,100,554,10-20-2020
180,IN- FORT WAYNE,102.17,488,451,593,90.9,131.18,488 [451 - 593],102.17% [90.9% - 131.18%],490,241,1132,10-20-2020
181,IN- GARY,102.33,332,307,401,90.89,129.8,332 [307 - 401],102.33% [90.89% - 129.8%],336,164,750,10-20-2020
183,IN- INDIANAPOLIS,99.02,1216,1119,1491,88.79,125.4,1216 [1119 - 1491],99.02% [88.79% - 125.4%],1220,564,2913,10-20-2020
184,IN- LAFAYETTE,95.89,114,105,139,86.75,117.38,114 [105 - 139],95.89% [86.75% - 117.38%],117,50,277,10-20-2020
185,IN- MUNCIE,102.95,91,85,113,90.98,134.89,91 [85 - 113],102.95% [90.98% - 134.89%],96,46,230,10-20-2020
186,IN- MUNSTER,95.04,171,158,209,87.28,115.27,171 [158 - 209],95.04% [87.28% - 115.27%],173,84,407,10-20-2020
187,IN- SOUTH BEND,109.84,452,413,558,92.16,152.86,452 [413 - 558],109.84% [92.16% - 152.86%],456,186,1114,10-20-2020
188,IN- TERRE HAUTE,107.26,142,130,176,91.69,145.31,142 [130 - 176],107.26% [91.69% - 145.31%],146,63,352,10-20-2020
190,IA- CEDAR RAPIDS,85.79,63,58,72,82.33,90.57,63 [58 - 72],85.79% [82.33% - 90.57%],64,26,118,10-20-2020
