HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.77,483,447,577,82.76,92.6,483 [447 - 577],85.77% [82.76% - 92.6%],487,233,1064,10-20-2020
2,AL- DOTHAN,81.3,14,14,19,80.68,83.54,14 [14 - 19],81.3% [80.68% - 83.54%],17,9,47,10-20-2020
5,AL- HUNTSVILLE,87.71,140,133,160,84.47,94.1,140 [133 - 160],87.71% [84.47% - 94.1%],145,84,265,10-20-2020
6,AL- MOBILE,82.55,70,64,81,81.09,84.94,70 [64 - 81],82.55% [81.09% - 84.94%],72,31,141,10-20-2020
7,AL- MONTGOMERY,87.06,103,96,130,83.3,97.34,103 [96 - 130],87.06% [83.3% - 97.34%],109,51,268,10-20-2020
9,AL- TUSCALOOSA,84.63,42,39,50,81.8,89.32,42 [39 - 50],84.63% [81.8% - 89.32%],46,18,93,10-20-2020
11,AZ- MESA,93.35,262,244,299,87.58,104.29,262 [244 - 299],93.35% [87.58% - 104.29%],264,150,481,10-20-2020
12,AZ- PHOENIX,88.9,671,622,784,84.87,97.86,671 [622 - 784],88.9% [84.87% - 97.86%],674,369,1353,10-20-2020
14,AZ- SUN CITY,85.86,44,41,51,83.21,90.74,44 [41 - 51],85.86% [83.21% - 90.74%],47,26,87,10-20-2020
15,AZ- TUCSON,84.29,105,97,129,81.94,90.38,105 [97 - 129],84.29% [81.94% - 90.38%],108,49,262,10-20-2020
16,AR- FORT SMITH,85.21,62,58,69,82.58,88.43,62 [58 - 69],85.21% [82.58% - 88.43%],66,33,108,10-20-2020
18,AR- JONESBORO,89.8,84,77,98,84.31,99.25,84 [77 - 98],89.8% [84.31% - 99.25%],88,39,174,10-20-2020
