date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,7,7,7
10-05-2020,7,7,7
10-06-2020,6,6,6
10-07-2020,6,6,6
10-08-2020,7,7,7
10-09-2020,5,5,5
10-10-2020,5,5,6
10-11-2020,6,6,6
10-12-2020,6,6,6
10-13-2020,5,5,6
10-14-2020,5,5,5
10-15-2020,6,6,6
10-16-2020,5,5,5
10-17-2020,5,5,5
10-18-2020,6,6,6
10-19-2020,6,6,6
10-20-2020,6,6,7
10-21-2020,6,6,7
10-22-2020,6,6,7
10-23-2020,6,6,7
10-24-2020,7,6,7
10-25-2020,7,6,7
10-26-2020,7,5,7
10-27-2020,7,6,9
10-28-2020,7,6,10
10-29-2020,9,6,10
10-30-2020,9,6,10
10-31-2020,8,6,12
11-01-2020,8,7,12
11-02-2020,8,7,13
11-03-2020,8,7,14
11-04-2020,9,7,14
11-05-2020,10,7,15
11-06-2020,10,8,17
11-07-2020,10,8,18
11-08-2020,10,8,20
11-09-2020,11,8,20
11-10-2020,11,8,20
11-11-2020,11,8,23
11-12-2020,12,8,24
11-13-2020,13,8,26
11-14-2020,13,7,26
11-15-2020,13,8,28
11-16-2020,14,8,29
11-17-2020,14,8,30
11-18-2020,14,8,30
11-19-2020,15,7,32
11-20-2020,15,7,34
11-21-2020,15,7,35
11-22-2020,14,7,37
11-23-2020,14,7,38
11-24-2020,14,7,38
11-25-2020,15,7,39
11-26-2020,15,7,40
11-27-2020,14,7,40
11-28-2020,14,6,41
11-29-2020,14,6,43
11-30-2020,14,6,43
12-01-2020,15,5,45
12-02-2020,15,4,45
12-03-2020,15,4,46
12-04-2020,14,4,47
12-05-2020,14,4,47
