date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,16,16,16
10-05-2020,15,15,15
10-06-2020,15,15,16
10-07-2020,17,17,18
10-08-2020,16,16,18
10-09-2020,18,18,18
10-10-2020,19,19,19
10-11-2020,17,17,18
10-12-2020,18,18,18
10-13-2020,17,17,18
10-14-2020,18,18,18
10-15-2020,18,18,18
10-16-2020,19,19,19
10-17-2020,19,19,20
10-18-2020,19,19,21
10-19-2020,20,19,21
10-20-2020,19,19,23
10-21-2020,19,19,23
10-22-2020,19,19,24
10-23-2020,20,19,24
10-24-2020,20,19,24
10-25-2020,21,19,25
10-26-2020,21,19,25
10-27-2020,22,19,25
10-28-2020,22,17,26
10-29-2020,22,17,26
10-30-2020,21,17,28
10-31-2020,21,17,28
11-01-2020,22,16,28
11-02-2020,21,16,30
11-03-2020,21,16,31
11-04-2020,21,16,32
11-05-2020,22,16,33
11-06-2020,22,16,34
11-07-2020,22,16,34
11-08-2020,22,16,34
11-09-2020,22,15,36
11-10-2020,23,14,36
11-11-2020,23,14,38
11-12-2020,23,14,39
11-13-2020,23,14,39
11-14-2020,23,14,40
11-15-2020,24,14,42
11-16-2020,24,13,42
11-17-2020,24,13,44
11-18-2020,24,13,44
11-19-2020,25,13,45
11-20-2020,25,12,47
11-21-2020,25,12,47
11-22-2020,25,12,50
11-23-2020,25,12,50
11-24-2020,25,11,51
11-25-2020,24,11,52
11-26-2020,24,11,53
11-27-2020,24,11,54
11-28-2020,24,11,55
11-29-2020,26,11,59
11-30-2020,26,11,60
12-01-2020,26,11,63
12-02-2020,26,11,63
12-03-2020,27,11,67
12-04-2020,27,11,68
12-05-2020,28,11,71
