date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,7,7,7
10-05-2020,8,8,8
10-06-2020,8,8,8
10-07-2020,8,8,8
10-08-2020,9,9,10
10-09-2020,10,10,10
10-10-2020,10,10,10
10-11-2020,10,10,11
10-12-2020,12,12,12
10-13-2020,12,12,12
10-14-2020,13,13,13
10-15-2020,14,14,14
10-16-2020,15,15,15
10-17-2020,16,16,17
10-18-2020,17,17,18
10-19-2020,18,18,18
10-20-2020,18,18,19
10-21-2020,19,18,20
10-22-2020,19,19,21
10-23-2020,20,19,22
10-24-2020,21,20,23
10-25-2020,21,20,25
10-26-2020,22,19,26
10-27-2020,22,19,27
10-28-2020,23,19,28
10-29-2020,23,19,30
10-30-2020,23,19,31
10-31-2020,24,19,32
11-01-2020,24,19,34
11-02-2020,25,19,35
11-03-2020,25,19,37
11-04-2020,26,19,38
11-05-2020,27,20,40
11-06-2020,28,20,42
11-07-2020,28,20,43
11-08-2020,29,20,45
11-09-2020,30,20,47
11-10-2020,30,20,49
11-11-2020,31,20,51
11-12-2020,31,20,53
11-13-2020,32,20,55
11-14-2020,33,20,57
11-15-2020,33,21,59
11-16-2020,34,21,61
11-17-2020,34,21,64
11-18-2020,35,21,66
11-19-2020,36,20,68
11-20-2020,36,20,71
11-21-2020,36,20,74
11-22-2020,37,20,76
11-23-2020,37,20,79
11-24-2020,37,20,81
11-25-2020,38,20,84
11-26-2020,38,20,86
11-27-2020,38,20,89
11-28-2020,39,20,92
11-29-2020,40,20,98
11-30-2020,40,20,101
12-01-2020,42,20,107
12-02-2020,42,20,111
12-03-2020,43,20,116
12-04-2020,43,20,119
12-05-2020,45,21,127
