date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,17,17,20
10-05-2020,19,19,20
10-06-2020,21,21,23
10-07-2020,23,22,24
10-08-2020,24,24,26
10-09-2020,26,26,28
10-10-2020,28,28,29
10-11-2020,30,30,31
10-12-2020,32,29,32
10-13-2020,33,33,34
10-14-2020,35,35,36
10-15-2020,36,36,37
10-16-2020,39,39,39
10-17-2020,40,40,41
10-18-2020,42,42,42
10-19-2020,43,43,46
10-20-2020,46,44,48
10-21-2020,48,44,50
10-22-2020,48,47,53
10-23-2020,50,47,55
10-24-2020,51,49,59
10-25-2020,54,49,63
10-26-2020,56,49,68
10-27-2020,57,49,72
10-28-2020,59,50,76
10-29-2020,64,50,81
10-30-2020,65,50,85
10-31-2020,66,51,89
11-01-2020,68,51,96
11-02-2020,72,51,102
11-03-2020,73,52,106
11-04-2020,76,53,115
11-05-2020,77,54,119
11-06-2020,78,54,126
11-07-2020,83,56,134
11-08-2020,85,58,140
11-09-2020,87,59,147
11-10-2020,89,60,155
11-11-2020,93,59,163
11-12-2020,96,59,169
11-13-2020,98,60,177
11-14-2020,100,60,188
11-15-2020,102,61,195
11-16-2020,106,61,203
11-17-2020,108,61,212
11-18-2020,110,62,223
11-19-2020,110,62,231
11-20-2020,113,61,243
11-21-2020,115,61,252
11-22-2020,117,62,263
11-23-2020,118,62,273
11-24-2020,119,63,283
11-25-2020,123,63,295
11-26-2020,125,63,306
11-27-2020,126,63,317
11-28-2020,127,63,328
11-29-2020,133,64,349
11-30-2020,134,63,362
12-01-2020,140,66,385
12-02-2020,139,64,395
12-03-2020,145,66,419
12-04-2020,147,67,432
12-05-2020,153,67,459
