region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.62,26,22,29,80.26,81.3,26 [22 - 29],80.62% [80.26% - 81.3%],52,22,110,03-31-2021,projected
2,AL- DOTHAN,80.98,7,6,9,80.0,81.96,7 [6 - 9],80.98% [80.0% - 81.96%],13,0,26,03-31-2021,projected
5,AL- HUNTSVILLE,80.8,7,6,8,80.43,81.65,7 [6 - 8],80.8% [80.43% - 81.65%],15,8,31,03-31-2021,projected
6,AL- MOBILE,80.53,2,1,4,80.0,80.74,2 [1 - 4],80.53% [80.0% - 80.74%],15,0,21,03-31-2021,projected
7,AL- MONTGOMERY,83.1,26,24,31,81.29,85.37,26 [24 - 31],83.1% [81.29% - 85.37%],48,20,83,03-31-2021,projected
9,AL- TUSCALOOSA,81.2,7,6,8,81.0,82.0,7 [6 - 8],81.2% [81.0% - 82.0%],12,10,20,03-31-2021,projected
11,AZ- MESA,81.57,13,12,16,80.76,82.88,13 [12 - 16],81.57% [80.76% - 82.88%],31,15,57,03-31-2021,projected
12,AZ- PHOENIX,80.77,20,18,26,80.4,81.61,20 [18 - 26],80.77% [80.4% - 81.61%],58,30,122,03-31-2021,projected
14,AZ- SUN CITY,80.25,0,0,0,80.12,80.62,0 [0 - 0],80.25% [80.12% - 80.62%],2,1,5,03-31-2021,projected
15,AZ- TUCSON,81.15,8,7,11,80.44,82.1,8 [7 - 11],81.15% [80.44% - 82.1%],29,11,53,03-31-2021,projected
16,AR- FORT SMITH,80.0,0,0,0,80.0,80.23,0 [0 - 0],80.0% [80.0% - 80.23%],0,0,3,03-31-2021,projected
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-31-2021,projected
19,AR- LITTLE ROCK,80.73,21,20,27,80.33,81.73,21 [20 - 27],80.73% [80.33% - 81.73%],42,19,100,03-31-2021,projected
21,AR- SPRINGDALE,80.47,0,0,2,80.0,81.99,0 [0 - 2],80.47% [80.0% - 81.99%],5,0,21,03-31-2021,projected
22,AR- TEXARKANA,80.71,7,6,10,80.0,84.29,7 [6 - 10],80.71% [80.0% - 84.29%],7,0,42,03-31-2021,projected
23,CA- ORANGE CO.,80.51,14,13,17,80.26,80.98,14 [13 - 17],80.51% [80.26% - 80.98%],39,20,75,03-31-2021,projected
25,CA- BAKERSFIELD,80.28,0,0,2,80.03,80.69,0 [0 - 2],80.28% [80.03% - 80.69%],10,1,25,03-31-2021,projected
31,CA- CHICO,81.72,7,6,8,80.0,84.69,7 [6 - 8],81.72% [80.0% - 84.69%],11,0,30,03-31-2021,projected
33,CA- CONTRA COSTA CO.,81.5,10,9,12,80.8,82.7,10 [9 - 12],81.5% [80.8% - 82.7%],30,16,54,03-31-2021,projected
43,CA- FRESNO,81.45,14,12,16,80.61,82.76,14 [12 - 16],81.45% [80.61% - 82.76%],33,14,63,03-31-2021,projected
56,CA- LOS ANGELES,80.21,15,13,18,80.1,80.39,15 [13 - 18],80.21% [80.1% - 80.39%],51,25,97,03-31-2021,projected
58,CA- MODESTO,81.45,5,4,7,80.29,82.39,5 [4 - 7],81.45% [80.29% - 82.39%],25,5,41,03-31-2021,projected
62,CA- NAPA,81.89,7,6,9,80.52,85.5,7 [6 - 9],81.89% [80.52% - 85.5%],11,3,32,03-31-2021,projected
65,CA- ALAMEDA CO.,80.36,7,6,8,80.15,81.07,7 [6 - 8],80.36% [80.15% - 81.07%],12,5,36,03-31-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.38,0,0,0,80.19,80.66,0 [0 - 0],80.38% [80.19% - 80.66%],4,2,7,03-31-2021,projected
73,CA- REDDING,84.34,27,24,31,82.31,88.23,27 [24 - 31],84.34% [82.31% - 88.23%],47,25,89,03-31-2021,projected
77,CA- SACRAMENTO,82.55,53,49,64,81.34,85.48,53 [49 - 64],82.55% [81.34% - 85.48%],122,64,262,03-31-2021,projected
78,CA- SALINAS,81.39,5,4,6,80.0,82.14,5 [4 - 6],81.39% [80.0% - 82.14%],11,0,17,03-31-2021,projected
79,CA- SAN BERNARDINO,80.61,7,6,10,80.29,81.21,7 [6 - 10],80.61% [80.29% - 81.21%],35,17,70,03-31-2021,projected
80,CA- SAN DIEGO,81.44,36,32,41,80.68,82.53,36 [32 - 41],81.44% [80.68% - 82.53%],101,48,178,03-31-2021,projected
81,CA- SAN FRANCISCO,80.49,8,6,11,80.12,81.16,8 [6 - 11],80.49% [80.12% - 81.16%],25,6,59,03-31-2021,projected
82,CA- SAN JOSE,80.5,7,6,8,80.3,81.16,7 [6 - 8],80.5% [80.3% - 81.16%],15,9,35,03-31-2021,projected
83,CA- SAN LUIS OBISPO,82.41,7,6,8,81.97,84.82,7 [6 - 8],82.41% [81.97% - 84.82%],11,9,22,03-31-2021,projected
85,CA- SAN MATEO CO.,80.48,7,6,8,80.07,80.96,7 [6 - 8],80.48% [80.07% - 80.96%],13,2,26,03-31-2021,projected
86,CA- SANTA BARBARA,80.62,0,0,1,80.1,81.45,0 [0 - 1],80.62% [80.1% - 81.45%],6,1,14,03-31-2021,projected
87,CA- SANTA CRUZ,80.84,0,0,1,80.0,83.34,0 [0 - 1],80.84% [80.0% - 83.34%],3,0,12,03-31-2021,projected
89,CA- SANTA ROSA,80.27,0,0,1,80.0,80.64,0 [0 - 1],80.27% [80.0% - 80.64%],5,0,12,03-31-2021,projected
91,CA- STOCKTON,85.17,22,20,27,82.26,90.35,22 [20 - 27],85.17% [82.26% - 90.35%],55,24,110,03-31-2021,projected
96,CA- VENTURA,80.76,7,6,8,80.51,81.78,7 [6 - 8],80.76% [80.51% - 81.78%],12,8,28,03-31-2021,projected
101,CO- BOULDER,87.79,21,19,23,84.0,93.05,21 [19 - 23],87.79% [84.0% - 93.05%],37,19,62,03-31-2021,projected
102,CO- COLORADO SPRINGS,88.79,48,44,53,84.35,94.2,48 [44 - 53],88.79% [84.35% - 94.2%],91,45,147,03-31-2021,projected
