date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,16,16,17
09-28-2020,15,15,15
09-29-2020,16,16,17
09-30-2020,14,14,14
10-01-2020,15,15,16
10-02-2020,15,15,15
10-03-2020,15,15,15
10-04-2020,16,16,17
10-05-2020,22,20,22
10-06-2020,21,20,22
10-07-2020,22,21,22
10-08-2020,22,22,22
10-09-2020,22,22,22
10-10-2020,22,21,22
10-11-2020,21,21,24
10-12-2020,21,21,27
10-13-2020,23,21,28
10-14-2020,24,21,29
10-15-2020,24,21,30
10-16-2020,25,23,31
10-17-2020,26,23,31
10-18-2020,27,21,30
10-19-2020,27,21,32
10-20-2020,27,21,32
10-21-2020,29,20,34
10-22-2020,29,20,37
10-23-2020,28,20,39
10-24-2020,29,20,43
10-25-2020,30,20,45
10-26-2020,31,20,48
10-27-2020,31,20,49
10-28-2020,32,21,53
10-29-2020,32,21,55
10-30-2020,32,22,60
10-31-2020,32,22,63
11-01-2020,32,22,64
11-02-2020,35,22,66
11-03-2020,37,22,70
11-04-2020,37,21,71
11-05-2020,37,21,73
11-06-2020,37,21,76
11-07-2020,39,21,79
11-08-2020,39,21,80
11-09-2020,40,23,83
11-10-2020,42,23,87
11-11-2020,42,23,88
11-12-2020,42,23,90
11-13-2020,43,23,92
11-14-2020,43,23,94
11-15-2020,43,23,95
11-16-2020,43,23,95
11-17-2020,44,22,101
11-18-2020,45,22,102
11-19-2020,45,22,104
11-20-2020,45,22,106
11-21-2020,44,22,106
11-22-2020,43,22,111
11-23-2020,44,22,112
11-24-2020,43,22,113
11-25-2020,43,21,114
11-26-2020,42,21,114
11-27-2020,42,20,116
11-28-2020,42,18,119
