region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.7,28,24,34,80.26,81.66,28 [24 - 34],80.7% [80.26% - 81.66%],59,22,140,03-31-2021,projected
2,AL- DOTHAN,81.05,7,6,9,80.0,82.64,7 [6 - 9],81.05% [80.0% - 82.64%],14,0,35,03-31-2021,projected
5,AL- HUNTSVILLE,80.85,7,7,10,80.59,82.34,7 [7 - 10],80.85% [80.59% - 82.34%],16,11,44,03-31-2021,projected
6,AL- MOBILE,80.77,14,12,14,80.0,80.98,14 [12 - 14],80.77% [80.0% - 80.98%],22,0,28,03-31-2021,projected
7,AL- MONTGOMERY,83.56,28,26,32,81.42,85.76,28 [26 - 32],83.56% [81.42% - 85.76%],55,22,89,03-31-2021,projected
9,AL- TUSCALOOSA,81.1,7,6,8,81.1,82.1,7 [6 - 8],81.1% [81.1% - 82.1%],11,11,21,03-31-2021,projected
11,AZ- MESA,81.87,21,19,23,80.86,83.28,21 [19 - 23],81.87% [80.86% - 83.28%],37,17,65,03-31-2021,projected
12,AZ- PHOENIX,81.04,39,35,44,80.42,81.8,39 [35 - 44],81.04% [80.42% - 81.8%],79,32,136,03-31-2021,projected
14,AZ- SUN CITY,80.37,0,0,0,80.25,80.62,0 [0 - 0],80.37% [80.25% - 80.62%],3,2,5,03-31-2021,projected
15,AZ- TUCSON,81.39,17,15,19,80.48,82.34,17 [15 - 19],81.39% [80.48% - 82.34%],35,12,59,03-31-2021,projected
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.78,0 [0 - 1],80.0% [80.0% - 80.78%],0,0,10,03-31-2021,projected
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-31-2021,projected
19,AR- LITTLE ROCK,80.88,28,26,35,80.35,82.27,28 [26 - 35],80.88% [80.35% - 82.27%],51,20,131,03-31-2021,projected
21,AR- SPRINGDALE,81.7,14,12,16,80.0,84.45,14 [12 - 16],81.7% [80.0% - 84.45%],18,0,47,03-31-2021,projected
22,AR- TEXARKANA,81.43,7,6,13,80.1,87.96,7 [6 - 13],81.43% [80.1% - 87.96%],14,1,78,03-31-2021,projected
23,CA- ORANGE CO.,80.55,14,13,17,80.25,81.08,14 [13 - 17],80.55% [80.25% - 81.08%],42,19,83,03-31-2021,projected
25,CA- BAKERSFIELD,80.33,1,0,2,80.0,80.72,1 [0 - 2],80.33% [80.0% - 80.72%],12,0,26,03-31-2021,projected
31,CA- CHICO,81.88,7,6,10,80.0,86.56,7 [6 - 10],81.88% [80.0% - 86.56%],12,0,42,03-31-2021,projected
33,CA- CONTRA COSTA CO.,81.7,13,12,15,80.9,82.9,13 [12 - 15],81.7% [80.9% - 82.9%],34,18,58,03-31-2021,projected
43,CA- FRESNO,81.45,14,12,16,80.57,82.85,14 [12 - 16],81.45% [80.57% - 82.85%],33,13,65,03-31-2021,projected
56,CA- LOS ANGELES,80.19,14,12,18,80.08,80.37,14 [12 - 18],80.19% [80.08% - 80.37%],47,19,93,03-31-2021,projected
58,CA- MODESTO,81.51,7,6,10,80.06,82.85,7 [6 - 10],81.51% [80.06% - 82.85%],26,1,49,03-31-2021,projected
62,CA- NAPA,84.12,14,12,16,80.17,86.7,14 [12 - 16],84.12% [80.17% - 86.7%],24,1,39,03-31-2021,projected
65,CA- ALAMEDA CO.,80.41,7,6,8,80.15,81.12,7 [6 - 8],80.41% [80.15% - 81.12%],14,5,38,03-31-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.28,0,0,0,80.19,80.66,0 [0 - 0],80.28% [80.19% - 80.66%],3,2,7,03-31-2021,projected
