date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,2,2,2
10-05-2020,2,2,2
10-06-2020,2,2,2
10-07-2020,2,2,2
10-08-2020,2,2,2
10-09-2020,2,2,2
10-10-2020,3,3,3
10-11-2020,3,3,3
10-12-2020,3,3,3
10-13-2020,3,3,3
10-14-2020,3,3,4
10-15-2020,4,4,4
10-16-2020,5,5,5
10-17-2020,4,4,4
10-18-2020,4,4,5
10-19-2020,4,4,5
10-20-2020,5,5,5
10-21-2020,5,5,5
10-22-2020,5,5,5
10-23-2020,5,5,6
10-24-2020,5,5,6
10-25-2020,5,5,6
10-26-2020,5,5,6
10-27-2020,5,5,7
10-28-2020,5,5,7
10-29-2020,5,5,7
10-30-2020,5,5,7
10-31-2020,5,5,7
11-01-2020,5,4,8
11-02-2020,5,4,8
11-03-2020,5,4,8
11-04-2020,5,4,8
11-05-2020,5,4,9
11-06-2020,5,4,9
11-07-2020,5,4,9
11-08-2020,5,4,10
11-09-2020,5,4,10
11-10-2020,5,4,10
11-11-2020,6,4,10
11-12-2020,6,4,11
11-13-2020,6,4,11
11-14-2020,6,4,11
11-15-2020,6,4,12
11-16-2020,6,4,12
11-17-2020,6,4,12
11-18-2020,6,4,13
11-19-2020,6,4,13
11-20-2020,6,4,13
11-21-2020,6,4,14
11-22-2020,6,4,14
11-23-2020,6,4,14
11-24-2020,6,4,15
11-25-2020,6,4,15
11-26-2020,6,4,15
11-27-2020,6,4,16
11-28-2020,6,4,16
11-29-2020,7,4,17
11-30-2020,7,4,18
12-01-2020,7,4,19
12-02-2020,7,4,19
12-03-2020,7,4,20
12-04-2020,7,4,21
12-05-2020,7,4,22
