date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,31,30,34
09-21-2020,32,29,34
09-22-2020,32,31,34
09-23-2020,32,30,34
09-24-2020,32,31,34
09-25-2020,32,30,34
09-26-2020,31,30,34
09-27-2020,32,30,35
09-28-2020,30,30,34
09-29-2020,30,30,34
09-30-2020,30,28,32
10-01-2020,30,27,32
10-02-2020,29,26,32
10-03-2020,28,26,32
10-04-2020,28,25,32
10-05-2020,28,24,32
10-06-2020,27,23,32
10-07-2020,27,23,32
10-08-2020,27,22,33
10-09-2020,26,21,33
10-10-2020,26,20,33
10-11-2020,26,19,34
10-12-2020,25,19,34
10-13-2020,25,18,33
10-14-2020,25,18,33
10-15-2020,25,17,33
10-16-2020,24,17,33
10-17-2020,24,17,33
10-18-2020,24,16,33
10-19-2020,23,16,33
10-20-2020,23,16,33
10-21-2020,23,15,33
10-22-2020,22,15,33
10-23-2020,22,15,33
10-24-2020,22,15,33
10-25-2020,22,14,33
10-26-2020,21,14,34
10-27-2020,21,13,34
10-28-2020,21,13,34
10-29-2020,21,13,34
10-30-2020,20,12,34
10-31-2020,20,12,34
11-01-2020,20,12,34
11-02-2020,20,11,34
11-03-2020,20,11,36
11-04-2020,19,11,36
11-05-2020,20,11,38
11-06-2020,20,10,38
11-07-2020,20,11,39
11-08-2020,20,11,40
11-09-2020,21,11,42
11-10-2020,21,11,42
11-11-2020,21,11,43
11-12-2020,21,11,44
11-13-2020,21,10,44
11-14-2020,21,10,45
11-15-2020,21,10,46
11-16-2020,21,10,46
11-17-2020,21,10,47
11-18-2020,21,10,48
11-19-2020,21,10,49
11-20-2020,21,10,50
11-21-2020,21,9,51
