date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-06-2020,32,32,33
09-07-2020,33,32,34
09-08-2020,32,31,33
09-09-2020,31,31,32
09-10-2020,30,29,31
09-11-2020,29,29,30
09-12-2020,28,28,30
09-13-2020,29,28,30
09-14-2020,30,29,30
09-15-2020,29,29,31
09-16-2020,27,27,29
09-17-2020,30,30,31
09-18-2020,28,28,28
09-19-2020,26,26,27
09-20-2020,24,23,25
09-21-2020,23,21,23
09-22-2020,21,19,22
09-23-2020,20,17,21
09-24-2020,19,15,19
09-25-2020,17,13,18
09-26-2020,16,13,17
09-27-2020,16,12,16
09-28-2020,15,11,16
09-29-2020,14,10,15
09-30-2020,14,9,14
10-01-2020,13,9,14
10-02-2020,13,8,13
10-03-2020,12,8,15
10-04-2020,11,7,14
10-05-2020,11,7,14
10-06-2020,11,7,13
10-07-2020,11,6,13
10-08-2020,10,6,13
10-09-2020,11,6,12
10-10-2020,10,5,12
10-11-2020,10,5,11
10-12-2020,9,5,11
10-13-2020,9,5,10
10-14-2020,8,5,10
10-15-2020,8,4,10
10-16-2020,8,4,10
10-17-2020,8,4,9
10-18-2020,7,4,9
10-19-2020,7,3,8
10-20-2020,7,3,8
10-21-2020,6,3,8
10-22-2020,6,3,8
10-23-2020,6,2,8
10-24-2020,6,2,7
10-25-2020,6,2,7
10-26-2020,5,2,7
10-27-2020,5,2,6
10-28-2020,5,2,6
10-29-2020,4,2,6
10-30-2020,4,2,6
10-31-2020,4,2,6
11-01-2020,4,2,6
11-02-2020,4,2,5
11-03-2020,4,2,5
11-04-2020,4,2,5
11-05-2020,4,2,5
11-06-2020,4,2,4
11-07-2020,3,1,4
