region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,96.35,831,775,954,89.6,110.47,831 [775 - 954],96.35% [89.6% - 110.47%],1381,811,2573,01-26-2021,projected
2,AL- DOTHAN,98.67,156,144,177,90.17,114.11,156 [144 - 177],98.67% [90.17% - 114.11%],248,135,453,01-26-2021,projected
5,AL- HUNTSVILLE,90.0,104,97,115,86.22,95.43,104 [97 - 115],90.0% [86.22% - 95.43%],188,117,290,01-26-2021,projected
6,AL- MOBILE,105.94,478,446,541,94.81,127.36,478 [446 - 541],105.94% [94.81% - 127.36%],741,423,1353,01-26-2021,projected
7,AL- MONTGOMERY,141.32,622,581,698,114.99,194.1,622 [581 - 698],141.32% [114.99% - 194.1%],948,541,1764,01-26-2021,projected
9,AL- TUSCALOOSA,99.54,126,117,150,91.42,118.78,126 [117 - 150],99.54% [91.42% - 118.78%],195,114,387,01-26-2021,projected
11,AZ- MESA,113.54,387,356,458,98.08,145.0,387 [356 - 458],113.54% [98.08% - 145.0%],664,358,1287,01-26-2021,projected
12,AZ- PHOENIX,97.58,734,677,853,89.53,112.11,734 [677 - 853],97.58% [89.53% - 112.11%],1332,722,2432,01-26-2021,projected
14,AZ- SUN CITY,87.28,28,25,32,83.7,92.1,28 [25 - 32],87.28% [83.7% - 92.1%],59,30,98,01-26-2021,projected
15,AZ- TUCSON,133.53,861,788,1046,104.33,205.08,861 [788 - 1046],133.53% [104.33% - 205.08%],1351,614,3157,01-26-2021,projected
16,AR- FORT SMITH,94.99,119,110,131,88.12,102.33,119 [110 - 131],94.99% [88.12% - 102.33%],192,104,286,01-26-2021,projected
18,AR- JONESBORO,87.19,35,32,40,84.31,92.83,35 [32 - 40],87.19% [84.31% - 92.83%],65,39,116,01-26-2021,projected
19,AR- LITTLE ROCK,91.35,412,383,459,86.96,98.45,412 [383 - 459],91.35% [86.96% - 98.45%],655,402,1065,01-26-2021,projected
21,AR- SPRINGDALE,116.61,245,230,279,102.04,147.64,245 [230 - 279],116.61% [102.04% - 147.64%],387,233,715,01-26-2021,projected
22,AR- TEXARKANA,97.65,112,104,125,89.69,109.69,112 [104 - 125],97.65% [89.69% - 109.69%],173,95,291,01-26-2021,projected
23,CA- ORANGE CO.,94.7,634,596,694,89.24,102.14,634 [596 - 694],94.7% [89.24% - 102.14%],1125,707,1694,01-26-2021,projected
