region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,99.21,862,810,974,91.05,110.49,862 [810 - 974],99.21% [91.05% - 110.49%],1622,933,2575,01-26-2021,projected
2,AL- DOTHAN,98.52,154,145,172,91.97,110.65,154 [145 - 172],98.52% [91.97% - 110.65%],246,159,407,01-26-2021,projected
5,AL- HUNTSVILLE,91.38,117,110,127,87.71,96.17,117 [110 - 127],91.38% [87.71% - 96.17%],214,145,304,01-26-2021,projected
6,AL- MOBILE,104.75,454,425,506,95.58,121.37,454 [425 - 506],104.75% [95.58% - 121.37%],707,445,1182,01-26-2021,projected
7,AL- MONTGOMERY,134.46,558,523,634,112.47,182.39,558 [523 - 634],134.46% [112.47% - 182.39%],842,502,1583,01-26-2021,projected
9,AL- TUSCALOOSA,100.44,123,115,143,92.12,113.77,123 [115 - 143],100.44% [92.12% - 113.77%],204,121,337,01-26-2021,projected
11,AZ- MESA,116.92,416,387,481,102.27,140.76,416 [387 - 481],116.92% [102.27% - 140.76%],731,441,1203,01-26-2021,projected
12,AZ- PHOENIX,100.18,832,776,942,92.28,112.09,832 [776 - 942],100.18% [92.28% - 112.09%],1529,930,2431,01-26-2021,projected
14,AZ- SUN CITY,89.38,37,34,41,85.43,94.2,37 [34 - 41],89.38% [85.43% - 94.2%],76,44,115,01-26-2021,projected
15,AZ- TUCSON,132.69,850,787,1006,108.01,188.87,850 [787 - 1006],132.69% [108.01% - 188.87%],1330,707,2748,01-26-2021,projected
16,AR- FORT SMITH,95.22,123,114,132,89.13,102.09,123 [114 - 132],95.22% [89.13% - 102.09%],195,117,283,01-26-2021,projected
18,AR- JONESBORO,88.41,39,36,44,85.97,92.28,39 [36 - 44],88.41% [85.97% - 92.28%],76,54,111,01-26-2021,projected
19,AR- LITTLE ROCK,91.76,414,389,457,87.71,97.08,414 [389 - 457],91.76% [87.71% - 97.08%],679,445,986,01-26-2021,projected
21,AR- SPRINGDALE,115.95,245,231,273,102.99,140.83,245 [231 - 273],115.95% [102.99% - 140.83%],380,243,643,01-26-2021,projected
22,AR- TEXARKANA,96.22,103,97,114,90.2,105.92,103 [97 - 114],96.22% [90.2% - 105.92%],159,100,254,01-26-2021,projected
23,CA- ORANGE CO.,96.13,706,667,761,90.86,102.53,706 [667 - 761],96.13% [90.86% - 102.53%],1234,831,1724,01-26-2021,projected
25,CA- BAKERSFIELD,93.0,278,263,299,88.74,98.53,278 [263 - 299],93.0% [88.74% - 98.53%],470,316,670,01-26-2021,projected
31,CA- CHICO,88.91,32,30,35,85.47,92.19,32 [30 - 35],88.91% [85.47% - 92.19%],57,35,78,01-26-2021,projected
33,CA- CONTRA COSTA CO.,89.29,102,95,111,85.94,93.28,102 [95 - 111],89.29% [85.94% - 93.28%],186,119,266,01-26-2021,projected
43,CA- FRESNO,96.73,208,195,223,91.08,102.86,208 [195 - 223],96.73% [91.08% - 102.86%],382,253,522,01-26-2021,projected
56,CA- LOS ANGELES,103.57,3419,3209,3639,94.51,112.89,3419 [3209 - 3639],103.57% [94.51% - 112.89%],5847,3599,8158,01-26-2021,projected
