date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,46,36,67
07-20-2020,45,35,66
07-21-2020,44,34,65
07-22-2020,43,33,63
07-23-2020,42,31,62
07-24-2020,42,29,61
07-25-2020,41,28,61
07-26-2020,40,28,59
07-27-2020,38,26,59
07-28-2020,37,25,58
07-29-2020,36,24,57
07-30-2020,35,23,55
07-31-2020,35,22,54
08-01-2020,34,21,53
08-02-2020,33,20,51
08-03-2020,33,19,50
08-04-2020,32,17,50
08-05-2020,31,17,48
08-06-2020,29,16,48
08-07-2020,28,15,47
08-08-2020,27,14,46
08-09-2020,26,13,45
08-10-2020,25,13,44
08-11-2020,24,12,43
08-12-2020,23,12,42
08-13-2020,23,12,41
08-14-2020,21,11,40
08-15-2020,20,11,39
08-16-2020,20,10,37
08-17-2020,19,10,36
08-18-2020,17,9,36
08-19-2020,17,9,35
08-20-2020,16,9,35
08-21-2020,16,8,34
08-22-2020,15,7,33
08-23-2020,13,7,31
08-24-2020,13,7,31
08-25-2020,13,6,30
08-26-2020,12,6,29
08-27-2020,12,6,29
08-28-2020,11,5,27
08-29-2020,11,5,26
08-30-2020,11,5,25
08-31-2020,10,4,25
09-01-2020,10,4,24
09-02-2020,10,4,23
09-03-2020,9,4,23
09-04-2020,9,4,22
09-05-2020,8,4,22
09-06-2020,8,4,22
09-07-2020,8,3,21
09-08-2020,8,3,20
09-09-2020,7,3,19
09-10-2020,6,2,19
09-11-2020,6,2,19
09-12-2020,6,2,19
