date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,11,10,11
10-05-2020,10,10,10
10-06-2020,9,9,9
10-07-2020,12,12,12
10-08-2020,13,13,13
10-09-2020,13,12,13
10-10-2020,13,12,14
10-11-2020,12,12,12
10-12-2020,13,12,13
10-13-2020,13,13,13
10-14-2020,13,13,13
10-15-2020,11,10,11
10-16-2020,10,9,12
10-17-2020,11,10,11
10-18-2020,11,10,11
10-19-2020,11,10,11
10-20-2020,11,10,12
10-21-2020,11,10,13
10-22-2020,11,10,14
10-23-2020,11,9,16
10-24-2020,13,8,16
10-25-2020,14,8,16
10-26-2020,14,8,17
10-27-2020,15,8,18
10-28-2020,15,8,18
10-29-2020,15,8,19
10-30-2020,16,8,19
10-31-2020,16,8,20
11-01-2020,17,8,21
11-02-2020,17,8,22
11-03-2020,17,8,22
11-04-2020,17,8,22
11-05-2020,18,9,24
11-06-2020,18,9,26
11-07-2020,18,9,25
11-08-2020,18,10,26
11-09-2020,18,9,27
11-10-2020,18,9,27
11-11-2020,20,9,30
11-12-2020,21,9,31
11-13-2020,21,10,33
11-14-2020,21,10,33
11-15-2020,21,10,34
11-16-2020,24,10,36
11-17-2020,25,10,39
11-18-2020,25,10,40
11-19-2020,25,10,42
11-20-2020,25,10,43
11-21-2020,25,11,45
11-22-2020,25,11,47
11-23-2020,26,11,51
11-24-2020,27,11,52
11-25-2020,27,12,57
11-26-2020,28,12,60
11-27-2020,29,12,63
11-28-2020,29,12,65
11-29-2020,28,12,69
11-30-2020,28,12,72
12-01-2020,29,12,75
12-02-2020,29,12,78
12-03-2020,30,12,80
12-04-2020,30,12,82
12-05-2020,30,12,85
