date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,1,1,1
11-02-2020,1,1,1
11-03-2020,1,1,2
11-04-2020,2,1,2
11-05-2020,2,2,2
11-06-2020,2,2,3
11-07-2020,2,2,3
11-08-2020,2,2,3
11-09-2020,3,3,4
11-10-2020,3,3,5
11-11-2020,3,3,5
11-12-2020,3,3,5
11-13-2020,3,3,6
11-14-2020,3,3,7
11-15-2020,4,4,7
11-16-2020,4,4,8
11-17-2020,5,4,9
11-18-2020,5,4,10
11-19-2020,5,4,12
11-20-2020,5,5,14
11-21-2020,6,5,16
11-22-2020,7,5,19
11-23-2020,7,5,22
11-24-2020,7,5,25
11-25-2020,8,6,29
11-26-2020,9,6,33
11-27-2020,10,7,37
11-28-2020,11,7,43
11-29-2020,13,7,49
11-30-2020,13,8,55
12-01-2020,14,8,66
12-02-2020,16,9,75
12-03-2020,17,9,86
12-04-2020,18,10,97
12-05-2020,20,12,115
12-06-2020,21,12,128
12-07-2020,22,13,141
12-08-2020,24,14,157
12-09-2020,26,14,171
12-10-2020,28,15,186
12-11-2020,29,15,198
12-12-2020,31,16,208
12-13-2020,33,16,215
12-14-2020,35,17,220
12-15-2020,38,17,226
12-16-2020,40,19,234
12-17-2020,41,19,245
12-18-2020,46,20,254
12-19-2020,48,21,263
12-20-2020,50,21,273
12-21-2020,53,22,282
12-22-2020,56,22,287
12-23-2020,58,22,295
12-24-2020,61,23,306
12-25-2020,64,23,318
12-26-2020,68,23,330
12-27-2020,71,24,341
12-28-2020,74,24,349
12-29-2020,76,24,355
12-30-2020,81,25,358
12-31-2020,82,26,363
01-01-2021,86,25,367
01-02-2021,87,27,370
