date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,7,7,7
11-02-2020,8,7,8
11-03-2020,7,7,7
11-04-2020,7,7,8
11-05-2020,8,8,9
11-06-2020,9,8,9
11-07-2020,9,9,9
11-08-2020,9,9,9
11-09-2020,9,9,9
11-10-2020,10,10,10
11-11-2020,10,10,10
11-12-2020,10,10,10
11-13-2020,10,10,10
11-14-2020,10,10,10
11-15-2020,10,10,10
11-16-2020,10,10,10
11-17-2020,10,10,11
11-18-2020,10,10,12
11-19-2020,10,10,12
11-20-2020,10,10,12
11-21-2020,11,10,12
11-22-2020,10,10,12
11-23-2020,10,10,13
11-24-2020,11,10,14
11-25-2020,12,10,14
11-26-2020,12,9,14
11-27-2020,12,9,15
11-28-2020,13,9,16
11-29-2020,13,9,17
11-30-2020,14,9,17
12-01-2020,14,9,18
12-02-2020,14,9,19
12-03-2020,15,10,20
12-04-2020,15,10,21
12-05-2020,15,10,22
12-06-2020,16,10,22
12-07-2020,16,10,22
12-08-2020,16,10,23
12-09-2020,16,11,24
12-10-2020,16,11,26
12-11-2020,16,11,26
12-12-2020,17,11,27
12-13-2020,18,11,27
12-14-2020,19,11,29
12-15-2020,19,11,30
12-16-2020,19,11,31
12-17-2020,20,11,32
12-18-2020,20,11,33
12-19-2020,20,11,35
12-20-2020,21,11,36
12-21-2020,21,12,37
12-22-2020,22,12,37
12-23-2020,22,12,38
12-24-2020,23,12,39
12-25-2020,23,13,41
12-26-2020,23,13,42
12-27-2020,24,13,43
12-28-2020,24,13,44
12-29-2020,24,13,45
12-30-2020,24,13,47
12-31-2020,24,13,48
01-01-2021,25,13,49
01-02-2021,25,13,50
