date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,69,66,71
11-02-2020,71,69,74
11-03-2020,75,73,77
11-04-2020,83,80,83
11-05-2020,87,86,90
11-06-2020,90,87,92
11-07-2020,101,97,101
11-08-2020,105,104,107
11-09-2020,112,109,113
11-10-2020,115,113,118
11-11-2020,120,118,122
11-12-2020,129,126,131
11-13-2020,134,131,137
11-14-2020,140,135,144
11-15-2020,146,141,152
11-16-2020,151,145,160
11-17-2020,161,150,170
11-18-2020,167,154,180
11-19-2020,175,159,189
11-20-2020,182,165,201
11-21-2020,190,170,214
11-22-2020,199,173,227
11-23-2020,208,178,240
11-24-2020,216,181,256
11-25-2020,225,185,272
11-26-2020,235,189,289
11-27-2020,251,193,336
11-28-2020,263,200,355
11-29-2020,282,208,389
11-30-2020,295,214,414
12-01-2020,319,228,447
12-02-2020,335,235,479
12-03-2020,366,252,516
12-04-2020,384,261,554
12-05-2020,414,287,596
12-06-2020,436,298,639
12-07-2020,460,309,686
12-08-2020,487,321,735
12-09-2020,514,334,789
12-10-2020,542,347,845
12-11-2020,571,362,904
12-12-2020,603,376,966
12-13-2020,634,391,1029
12-14-2020,668,406,1095
12-15-2020,703,422,1160
12-16-2020,740,439,1227
12-17-2020,774,456,1296
12-18-2020,811,472,1367
12-19-2020,850,488,1440
12-20-2020,887,507,1510
12-21-2020,926,524,1580
12-22-2020,962,542,1648
12-23-2020,1000,558,1715
12-24-2020,1037,576,1780
12-25-2020,1071,593,1846
12-26-2020,1107,610,1909
12-27-2020,1139,627,1966
12-28-2020,1169,644,2014
12-29-2020,1197,659,2064
12-30-2020,1226,676,2118
12-31-2020,1254,693,2167
01-01-2021,1281,706,2212
01-02-2021,1305,718,2255
