date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,11,11,11
11-02-2020,12,12,12
11-03-2020,13,12,13
11-04-2020,13,13,13
11-05-2020,15,15,15
11-06-2020,15,15,15
11-07-2020,16,16,16
11-08-2020,17,17,17
11-09-2020,16,16,16
11-10-2020,17,16,17
11-11-2020,17,17,17
11-12-2020,17,17,18
11-13-2020,18,18,19
11-14-2020,19,18,19
11-15-2020,19,19,20
11-16-2020,20,19,21
11-17-2020,21,19,21
11-18-2020,21,20,23
11-19-2020,22,20,24
11-20-2020,22,20,25
11-21-2020,23,20,25
11-22-2020,23,20,26
11-23-2020,24,21,27
11-24-2020,24,21,28
11-25-2020,25,21,30
11-26-2020,25,21,31
11-27-2020,26,21,35
11-28-2020,27,21,35
11-29-2020,28,21,36
11-30-2020,28,21,37
12-01-2020,29,21,37
12-02-2020,29,21,38
12-03-2020,30,22,39
12-04-2020,30,22,39
12-05-2020,31,23,39
12-06-2020,31,23,40
12-07-2020,31,23,40
12-08-2020,31,23,41
12-09-2020,31,23,40
12-10-2020,31,23,41
12-11-2020,31,22,40
12-12-2020,31,22,40
12-13-2020,30,22,39
12-14-2020,30,22,40
12-15-2020,29,21,40
12-16-2020,29,21,40
12-17-2020,29,21,40
12-18-2020,28,20,38
12-19-2020,27,19,38
12-20-2020,27,19,38
12-21-2020,26,18,38
12-22-2020,26,18,37
12-23-2020,25,17,37
12-24-2020,25,17,37
12-25-2020,24,17,36
12-26-2020,23,16,35
12-27-2020,24,15,35
12-28-2020,22,15,34
12-29-2020,21,14,33
12-30-2020,21,13,33
12-31-2020,20,13,32
01-01-2021,20,12,32
01-02-2021,19,12,31
