date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,30,30,30
11-02-2020,33,32,33
11-03-2020,35,34,36
11-04-2020,36,35,37
11-05-2020,38,37,38
11-06-2020,39,39,40
11-07-2020,40,40,42
11-08-2020,44,44,45
11-09-2020,46,45,46
11-10-2020,47,45,47
11-11-2020,50,48,50
11-12-2020,54,53,55
11-13-2020,56,55,57
11-14-2020,59,57,60
11-15-2020,61,59,63
11-16-2020,64,61,67
11-17-2020,67,63,70
11-18-2020,69,65,74
11-19-2020,73,67,78
11-20-2020,75,68,83
11-21-2020,79,70,88
11-22-2020,82,72,93
11-23-2020,86,73,99
11-24-2020,90,74,104
11-25-2020,92,76,110
11-26-2020,95,77,117
11-27-2020,102,78,135
11-28-2020,107,81,142
11-29-2020,114,83,154
11-30-2020,119,85,163
12-01-2020,128,90,176
12-02-2020,133,91,186
12-03-2020,142,99,198
12-04-2020,148,102,213
12-05-2020,160,110,226
12-06-2020,167,114,242
12-07-2020,174,118,257
12-08-2020,183,121,273
12-09-2020,190,125,291
12-10-2020,201,129,308
12-11-2020,209,133,326
12-12-2020,218,137,345
12-13-2020,228,142,366
12-14-2020,237,145,385
12-15-2020,246,150,408
12-16-2020,256,153,429
12-17-2020,265,157,450
12-18-2020,275,161,472
12-19-2020,284,165,494
12-20-2020,293,168,515
12-21-2020,302,172,537
12-22-2020,311,175,557
12-23-2020,318,179,578
12-24-2020,325,182,596
12-25-2020,332,185,614
12-26-2020,338,188,631
12-27-2020,343,191,646
12-28-2020,348,194,660
12-29-2020,350,195,672
12-30-2020,354,196,683
12-31-2020,356,198,695
01-01-2021,357,198,705
01-02-2021,357,200,712
