date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,4,4,4
11-02-2020,4,4,4
11-03-2020,4,4,4
11-04-2020,5,5,5
11-05-2020,5,5,5
11-06-2020,5,5,5
11-07-2020,5,5,5
11-08-2020,6,6,6
11-09-2020,6,6,6
11-10-2020,7,7,7
11-11-2020,7,7,8
11-12-2020,9,9,9
11-13-2020,9,9,10
11-14-2020,10,10,10
11-15-2020,10,10,10
11-16-2020,11,10,11
11-17-2020,11,11,12
11-18-2020,13,11,13
11-19-2020,13,11,13
11-20-2020,13,12,15
11-21-2020,13,12,17
11-22-2020,15,12,18
11-23-2020,16,13,19
11-24-2020,17,14,19
11-25-2020,17,14,21
11-26-2020,18,15,22
11-27-2020,19,15,26
11-28-2020,20,16,27
11-29-2020,23,16,32
11-30-2020,24,17,33
12-01-2020,26,19,37
12-02-2020,27,19,40
12-03-2020,30,20,43
12-04-2020,32,21,46
12-05-2020,35,24,49
12-06-2020,36,25,53
12-07-2020,39,26,57
12-08-2020,41,27,60
12-09-2020,43,27,63
12-10-2020,44,29,65
12-11-2020,47,31,66
12-12-2020,49,31,67
12-13-2020,49,33,68
12-14-2020,51,33,69
12-15-2020,52,35,68
12-16-2020,52,36,69
12-17-2020,53,38,68
12-18-2020,52,38,67
12-19-2020,53,37,68
12-20-2020,53,36,68
12-21-2020,51,34,66
12-22-2020,51,34,66
12-23-2020,49,33,64
12-24-2020,48,31,63
12-25-2020,47,30,62
12-26-2020,46,28,62
12-27-2020,44,27,60
12-28-2020,42,25,60
12-29-2020,41,24,58
12-30-2020,40,23,59
12-31-2020,39,22,57
01-01-2021,37,20,56
01-02-2021,36,20,55
