date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,16,16,16
11-02-2020,17,17,17
11-03-2020,19,19,19
11-04-2020,21,20,21
11-05-2020,22,22,23
11-06-2020,24,24,24
11-07-2020,25,25,25
11-08-2020,25,25,25
11-09-2020,28,28,28
11-10-2020,28,28,28
11-11-2020,31,30,31
11-12-2020,34,34,35
11-13-2020,37,37,37
11-14-2020,38,37,40
11-15-2020,41,40,42
11-16-2020,44,42,46
11-17-2020,47,44,49
11-18-2020,49,46,53
11-19-2020,52,48,56
11-20-2020,54,50,61
11-21-2020,58,52,65
11-22-2020,62,53,69
11-23-2020,64,55,73
11-24-2020,66,56,78
11-25-2020,70,58,83
11-26-2020,73,59,88
11-27-2020,77,60,99
11-28-2020,79,61,103
11-29-2020,85,64,112
11-30-2020,87,65,115
12-01-2020,92,66,120
12-02-2020,94,67,123
12-03-2020,97,73,125
12-04-2020,100,74,128
12-05-2020,103,78,128
12-06-2020,104,78,129
12-07-2020,105,79,128
12-08-2020,105,79,126
12-09-2020,104,79,124
12-10-2020,102,78,122
12-11-2020,101,77,118
12-12-2020,98,76,114
12-13-2020,95,75,110
12-14-2020,92,72,104
12-15-2020,88,71,99
12-16-2020,83,68,95
12-17-2020,79,66,90
12-18-2020,76,62,85
12-19-2020,72,58,82
12-20-2020,68,54,78
12-21-2020,64,50,73
12-22-2020,60,46,70
12-23-2020,56,41,67
12-24-2020,52,38,63
12-25-2020,49,34,60
12-26-2020,45,31,57
12-27-2020,41,28,54
12-28-2020,38,25,51
12-29-2020,36,24,48
12-30-2020,33,22,46
12-31-2020,31,20,43
01-01-2021,29,17,40
01-02-2021,27,16,38
