date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,11,11,11
11-02-2020,12,12,12
11-03-2020,12,12,12
11-04-2020,13,13,13
11-05-2020,14,13,15
11-06-2020,12,11,12
11-07-2020,13,13,13
11-08-2020,12,12,12
11-09-2020,11,11,12
11-10-2020,12,12,12
11-11-2020,12,12,12
11-12-2020,12,12,12
11-13-2020,12,12,12
11-14-2020,12,12,12
11-15-2020,12,12,12
11-16-2020,12,12,13
11-17-2020,12,12,13
11-18-2020,12,12,14
11-19-2020,12,12,14
11-20-2020,13,12,14
11-21-2020,13,12,14
11-22-2020,13,11,15
11-23-2020,13,12,17
11-24-2020,13,12,17
11-25-2020,13,12,17
11-26-2020,13,12,18
11-27-2020,14,12,19
11-28-2020,14,12,20
11-29-2020,15,12,21
11-30-2020,15,12,22
12-01-2020,15,12,22
12-02-2020,16,12,23
12-03-2020,16,12,24
12-04-2020,16,12,24
12-05-2020,18,14,25
12-06-2020,18,13,27
12-07-2020,19,13,27
12-08-2020,19,13,28
12-09-2020,19,13,28
12-10-2020,20,13,29
12-11-2020,21,13,30
12-12-2020,21,13,32
12-13-2020,22,13,33
12-14-2020,23,13,34
12-15-2020,23,14,35
12-16-2020,23,14,36
12-17-2020,23,14,37
12-18-2020,24,14,39
12-19-2020,24,14,39
12-20-2020,24,14,40
12-21-2020,25,14,41
12-22-2020,25,15,41
12-23-2020,25,15,42
12-24-2020,26,15,43
12-25-2020,26,15,43
12-26-2020,26,15,44
12-27-2020,27,15,44
12-28-2020,27,15,46
12-29-2020,27,16,46
12-30-2020,27,16,46
12-31-2020,28,16,46
01-01-2021,28,16,47
01-02-2021,29,16,48
