date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,33,32,36
09-21-2020,35,35,36
09-22-2020,37,35,39
09-23-2020,37,35,37
09-24-2020,37,37,40
09-25-2020,41,40,42
09-26-2020,41,40,44
09-27-2020,40,40,42
09-28-2020,39,39,44
09-29-2020,40,39,43
09-30-2020,41,40,42
10-01-2020,42,40,44
10-02-2020,43,42,44
10-03-2020,44,42,46
10-04-2020,45,43,48
10-05-2020,46,43,49
10-06-2020,47,43,53
10-07-2020,51,43,55
10-08-2020,51,44,58
10-09-2020,52,43,62
10-10-2020,53,42,65
10-11-2020,54,44,68
10-12-2020,55,44,71
10-13-2020,56,44,74
10-14-2020,58,43,76
10-15-2020,58,46,81
10-16-2020,61,46,86
10-17-2020,63,46,88
10-18-2020,64,47,93
10-19-2020,67,47,97
10-20-2020,68,48,100
10-21-2020,70,49,104
10-22-2020,70,48,111
10-23-2020,73,48,115
10-24-2020,74,48,119
10-25-2020,75,47,124
10-26-2020,77,47,131
10-27-2020,79,48,135
10-28-2020,80,48,143
10-29-2020,81,48,148
10-30-2020,83,48,151
10-31-2020,84,48,157
11-01-2020,87,48,163
11-02-2020,88,48,168
11-03-2020,90,49,176
11-04-2020,94,49,182
11-05-2020,96,50,191
11-06-2020,96,50,195
11-07-2020,100,51,206
11-08-2020,101,50,211
11-09-2020,103,51,221
11-10-2020,104,51,225
11-11-2020,109,52,234
11-12-2020,110,52,241
11-13-2020,110,53,248
11-14-2020,113,53,254
11-15-2020,114,53,260
11-16-2020,114,52,267
11-17-2020,115,53,273
11-18-2020,117,53,282
11-19-2020,118,53,287
11-20-2020,120,52,293
11-21-2020,121,52,302
